MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.465641,14.2023,0.481131,0.0501169,0.186191,0.0501169,0.352315,18.6611,0.600387,0.0162624,0.103997,0.0162624
0.301334,21.9952,0.654169,0.00860111,0.0677254,0.00860111,0.267061,23.8083,0.691886,0.00558822,0.0515369,0.00558822
0.26986,23.8058,0.688576,0.00573525,0.0516515,0.00573525,0.25634,24.3468,0.703986,0.00502029,0.0480534,0.00502029
0.263347,24.0839,0.696003,0.00544372,0.0499318,0.00544372,0.250075,24.211,0.711624,0.00528999,0.0489958,0.00529
0.259307,24.1898,0.700745,0.00536971,0.0495814,0.00536971,0.247216,24.6229,0.714621,0.00476838,0.0468587,0.00476838
0.255779,24.2997,0.704847,0.00526505,0.0490686,0.00526505,0.243092,24.7827,0.719335,0.00474584,0.0458354,0.00474583
0.252994,24.3577,0.708124,0.0052304,0.0488649,0.0052304,0.239914,24.7925,0.723115,0.00477245,0.0458183,0.00477245
0.249941,24.5278,0.711564,0.00510768,0.0478392,0.00510768,0.24068,24.2578,0.723042,0.00486161,0.0502259,0.00486161
0.247751,24.4994,0.714202,0.00511178,0.0480093,0.00511178,0.235522,24.9848,0.728216,0.00453703,0.0451492,0.00453702
0.245704,24.5651,0.71658,0.00506649,0.047697,0.00506648,0.234118,24.931,0.729987,0.00453286,0.0456667,0.00453286
0.243996,24.5732,0.718606,0.00505499,0.0476581,0.00505499,0.231113,25.0988,0.733353,0.00448449,0.044561,0.00448449
0.242214,24.6519,0.720669,0.00501293,0.0473504,0.00501293,0.229625,25.1726,0.735044,0.00447496,0.0441384,0.00447496
0.240921,24.6736,0.7222,0.0050243,0.0473062,0.0050243,0.230509,24.7455,0.734612,0.00458418,0.0473922,0.00458418
0.23974,24.676,0.723607,0.00499875,0.0473129,0.00499875,0.228495,24.878,0.73683,0.00452117,0.0464496,0.00452117
0.238666,24.7353,0.724847,0.00498706,0.0471055,0.00498706,0.22546,25.1684,0.739995,0.00453574,0.0440969,0.00453574
0.237685,24.7177,0.726032,0.00500633,0.0472021,0.00500633,0.224788,25.2494,0.740769,0.00440942,0.0439637,0.00440942
0.236635,24.7906,0.72718,0.00492774,0.0466627,0.00492774,0.224099,25.3088,0.741529,0.00440506,0.0436468,0.00440506
0.235894,24.849,0.728014,0.00491527,0.0464142,0.00491527,0.223879,25.189,0.741978,0.00440263,0.044623,0.00440263
0.235203,24.8182,0.728876,0.00493005,0.0466149,0.00493005,0.223817,25.0909,0.742212,0.00443127,0.0454677,0.00443127
0.234569,24.8512,0.729623,0.00492291,0.0465767,0.00492291,0.222834,25.1237,0.743336,0.00441861,0.0452262,0.00441861
0.233898,24.8684,0.730402,0.00490297,0.0464714,0.00490297,0.222588,25.0411,0.743758,0.00444222,0.0459023,0.00444222
0.233496,24.8373,0.730931,0.00493858,0.0467408,0.00493858,0.222448,24.9742,0.744024,0.00446735,0.0464263,0.00446735
