MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.224258,23.8232,0.74329,0.00599042,0.0538892,0.00599042,0.219782,23.8336,0.748661,0.00609184,0.0541056,0.00609184
0.22417,23.8552,0.743361,0.00596524,0.053703,0.00596524,0.219062,23.8252,0.749515,0.00607069,0.0540938,0.00607069
0.224122,23.8577,0.743415,0.00596345,0.0536944,0.00596345,0.219057,23.8197,0.749523,0.00607311,0.0541002,0.00607311
0.224026,23.8549,0.743529,0.00596092,0.0536897,0.00596092,0.219039,23.8304,0.749536,0.00606684,0.0540559,0.00606684
0.224091,23.8608,0.743449,0.00596262,0.0536773,0.00596262,0.219134,23.8343,0.749421,0.00606759,0.0540495,0.00606759
0.224088,23.8598,0.743454,0.00596418,0.0536876,0.00596418,0.218711,23.8067,0.749943,0.00606718,0.0541439,0.00606718
0.223919,23.8532,0.743658,0.00596188,0.0537001,0.00596188,0.219368,23.8552,0.74913,0.00606638,0.0539825,0.00606638
0.224025,23.8627,0.743527,0.00596237,0.0536675,0.00596237,0.218921,23.8243,0.749685,0.0060694,0.0541047,0.0060694
0.223971,23.8589,0.743594,0.00596238,0.053685,0.00596238,0.219313,23.8606,0.749191,0.00606467,0.0539601,0.00606467
0.223939,23.8676,0.743622,0.00595707,0.0536365,0.00595707,0.218858,23.838,0.749746,0.00606254,0.0540293,0.00606254
0.223937,23.8669,0.743629,0.00595899,0.0536553,0.00595899,0.219038,23.8501,0.749525,0.00606143,0.0539939,0.00606143
0.223904,23.8638,0.74367,0.00595942,0.0536666,0.00595942,0.21918,23.8673,0.749346,0.00606157,0.0539459,0.00606157
0.223971,23.8629,0.743591,0.0059623,0.0536752,0.0059623,0.218535,23.8101,0.750154,0.00606717,0.0541495,0.00606717
0.223882,23.8673,0.743692,0.0059578,0.0536484,0.0059578,0.218953,23.8381,0.749634,0.00606453,0.0540354,0.00606453
0.223841,23.8635,0.743746,0.00595975,0.0536706,0.00595975,0.219103,23.8667,0.749434,0.00605875,0.0539197,0.00605875
0.223859,23.875,0.743715,0.00595437,0.05362,0.00595437,0.218528,23.8343,0.750137,0.00605681,0.054023,0.00605681
0.223794,23.8688,0.743797,0.00595705,0.0536436,0.00595705,0.218935,23.8611,0.749642,0.00605914,0.0539683,0.00605914
0.223836,23.8826,0.743735,0.00595055,0.0535794,0.00595055,0.218387,23.808,0.750331,0.00606918,0.0541564,0.00606918
0.223773,23.8739,0.743817,0.00595381,0.0536173,0.00595381,0.218651,23.849,0.749982,0.00605466,0.0539766,0.00605466
0.22384,23.8779,0.743736,0.00595465,0.0536129,0.00595465,0.218908,23.8674,0.749665,0.00605333,0.0539177,0.00605333
0.223824,23.8865,0.743746,0.00594868,0.0535635,0.00594868,0.218435,23.829,0.750251,0.00605549,0.0540371,0.00605549
0.223671,23.8672,0.743942,0.00595577,0.0536422,0.00595577,0.218612,23.8306,0.750051,0.00606115,0.0540871,0.00606115
