MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.453688,14.8721,0.493286,0.1753,0.1753,0.0462311,0.303218,21.5181,0.652642,0.0714788,0.0714788,0.0088795
0.27517,23.5389,0.682689,0.0539329,0.0539329,0.00615156,0.257937,24.3226,0.702153,0.0484091,0.0484091,0.00507725
0.26434,24.1041,0.694854,0.0501063,0.0501063,0.00556612,0.250519,24.5357,0.710782,0.0473513,0.0473513,0.00495305
0.258267,24.2556,0.701919,0.0492454,0.0492454,0.0054326,0.246201,24.7368,0.715737,0.0463728,0.0463728,0.00479502
0.253059,24.4063,0.70796,0.0484088,0.0484088,0.00531422,0.240751,24.9134,0.722066,0.0455429,0.0455429,0.00465744
0.248635,24.6322,0.713,0.0472202,0.0472202,0.00516129,0.235907,24.9843,0.727784,0.0452883,0.0452883,0.00457568
0.244661,24.7137,0.717665,0.0468742,0.0468742,0.00509651,0.231421,25.159,0.732911,0.0441628,0.0441628,0.00455101
0.241307,24.7642,0.721601,0.0465747,0.0465747,0.00506703,0.228935,25.2237,0.73582,0.0439006,0.0439006,0.0045466
0.238706,24.8776,0.724588,0.0459994,0.0459994,0.00499683,0.226403,25.034,0.739171,0.0456649,0.0456649,0.00446601
0.236378,24.9296,0.727312,0.0457528,0.0457528,0.00496604,0.223327,25.3614,0.742405,0.0434209,0.0434209,0.00439479
0.23473,24.9534,0.729252,0.0456342,0.0456342,0.00496325,0.222274,25.4183,0.743597,0.0430944,0.0430944,0.00443904
0.233393,24.95,0.730845,0.0456464,0.0456464,0.00496315,0.220221,25.4218,0.746042,0.0430992,0.0430992,0.00439259
0.231902,24.9776,0.73262,0.0456416,0.0456416,0.00497225,0.219495,25.4516,0.746895,0.0430411,0.0430411,0.00438582
0.231257,25.0268,0.733322,0.0452964,0.0452964,0.00494196,0.217904,25.4781,0.748759,0.0428857,0.0428857,0.00437493
0.230273,25.0509,0.734492,0.0452905,0.0452905,0.00494086,0.217599,25.2828,0.749257,0.0435932,0.0435932,0.00456726
0.229744,25.0285,0.735138,0.0453767,0.0453767,0.00494998,0.21684,25.2215,0.75023,0.0439558,0.0439558,0.00463735
0.229057,25.0677,0.735919,0.0451801,0.0451801,0.00493023,0.216223,25.4962,0.750732,0.0427348,0.0427348,0.00443809
0.22864,25.0705,0.736416,0.0451827,0.0451827,0.00492928,0.216351,25.5937,0.750547,0.0425672,0.0425672,0.00434487
0.228151,25.1164,0.736963,0.0449966,0.0449966,0.00490373,0.214782,25.4229,0.752511,0.0430696,0.0430696,0.00449323
0.227725,25.1274,0.737467,0.0449808,0.0449808,0.00491685,0.214834,25.5531,0.75235,0.0425481,0.0425481,0.00441576
0.227461,25.1364,0.737774,0.0449442,0.0449442,0.0049029,0.214278,25.3486,0.753174,0.0434027,0.0434027,0.00456134
0.227075,25.1661,0.738203,0.0447871,0.0447871,0.00488499,0.214328,25.6241,0.752922,0.0423924,0.0423924,0.00433584
0.226847,25.1268,0.738514,0.044991,0.044991,0.00491038,0.213474,25.5285,0.753989,0.0426553,0.0426553,0.00443876
0.2266,25.1775,0.738773,0.0448053,0.0448053,0.00490341,0.214262,25.6442,0.752976,0.0422606,0.0422606,0.00438549
0.226404,25.2117,0.738974,0.0446407,0.0446407,0.00486893,0.212936,25.6438,0.754555,0.0422637,0.0422637,0.00433005
0.226169,25.1899,0.739286,0.0448069,0.0448069,0.00489988,0.213512,25.637,0.753943,0.0426499,0.0426499,0.00430259
0.225914,25.1948,0.739592,0.044816,0.044816,0.00488521,0.212842,25.6381,0.754668,0.0422733,0.0422733,0.00437147
0.225731,25.2052,0.739783,0.044683,0.044683,0.00486976,0.212657,25.6669,0.75487,0.0421775,0.0421775,0.00436552
