MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.427069,16.1193,0.521403,0.0394925,0.156549,0.0394924,0.295225,22.4125,0.660595,0.00759943,0.0632814,0.00759943
0.276067,23.545,0.681573,0.00602601,0.0536769,0.00602601,0.267777,24.016,0.690816,0.00572249,0.050393,0.00572249
0.265902,23.9062,0.693203,0.0056098,0.0512021,0.0056098,0.261828,24.0473,0.697907,0.00574183,0.0504369,0.00574183
0.260493,24.1197,0.699448,0.00542776,0.0501827,0.00542776,0.257078,24.4063,0.703182,0.00526952,0.0484431,0.00526952
0.256539,24.0568,0.704267,0.00544241,0.0507698,0.00544241,0.251617,24.505,0.709586,0.00530091,0.04793,0.00530091
0.252356,24.281,0.708987,0.00528928,0.0494104,0.00528928,0.248649,24.6712,0.712994,0.00504698,0.0472748,0.00504698
0.248082,24.5147,0.713808,0.00508589,0.0480052,0.00508589,0.244875,24.8369,0.717328,0.00496837,0.0464401,0.00496837
0.245384,24.4548,0.717126,0.00511738,0.0485645,0.00511738,0.242021,24.821,0.72078,0.00491849,0.0467276,0.00491849
0.242532,24.6076,0.720351,0.00501027,0.0476624,0.00501027,0.238803,24.9418,0.724484,0.00487217,0.0460601,0.00487217
0.24011,24.7017,0.723149,0.00497505,0.04722,0.00497505,0.235725,25.0397,0.728016,0.00490742,0.0453662,0.00490742
0.238015,24.7358,0.725619,0.00493903,0.0470943,0.00493903,0.233908,24.7785,0.730422,0.0052139,0.0466378,0.0052139
0.236305,24.7692,0.727613,0.00493391,0.0468712,0.00493391,0.234356,24.6572,0.730212,0.00492277,0.0483377,0.00492277
0.235041,24.7939,0.72913,0.00491239,0.0469364,0.00491239,0.231703,24.644,0.733206,0.00539842,0.0474741,0.00539842
0.233832,24.7722,0.730582,0.00493578,0.0470077,0.00493578,0.229861,25.1833,0.734915,0.00479155,0.0449303,0.00479155
0.232614,24.8799,0.73194,0.00487187,0.0465214,0.00487187,0.228863,25.0403,0.7362,0.00504438,0.0454451,0.00504438
0.231939,24.8426,0.732752,0.00487391,0.046568,0.00487391,0.228311,25.2094,0.736771,0.00476255,0.0449961,0.00476255
0.231031,24.9268,0.733753,0.00483734,0.0461475,0.00483733,0.227708,25.1759,0.737539,0.00475577,0.0452525,0.00475577
0.230562,24.8861,0.734385,0.00489829,0.0465334,0.00489829,0.226405,25.2029,0.738992,0.00489133,0.0447385,0.00489133
0.229744,24.9321,0.735306,0.00483775,0.046262,0.00483775,0.226338,25.2755,0.739073,0.00474228,0.0447473,0.00474228
0.229804,24.8596,0.735311,0.0049079,0.0466595,0.0049079,0.225398,25.289,0.740169,0.00476549,0.0446249,0.00476549
0.228768,25.0094,0.736393,0.00480687,0.0458654,0.00480687,0.224616,25.1805,0.741139,0.00492813,0.0448293,0.00492812
0.228522,24.9064,0.73678,0.0048491,0.0463557,0.0048491,0.224673,25.3508,0.74099,0.00473334,0.0444049,0.00473334
