MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.164654,22.2716,0.817002,0.00999113,0.0683475,0.00999113,0.0902444,24.824,0.90108,0.00358683,0.0446994,0.00358683
0.0811739,25.692,0.911158,0.0030134,0.0409156,0.0030134,0.0777396,26.3849,0.914725,0.00259858,0.0381815,0.00259858
0.074861,26.7172,0.917943,0.00243082,0.0370804,0.00243082,0.0746456,27.0184,0.917959,0.00228633,0.035818,0.00228633
0.0727935,27.1011,0.920132,0.00225013,0.0356522,0.00225013,0.0729705,27.0956,0.919923,0.00223937,0.0356598,0.00223937
0.0716682,27.2435,0.92137,0.00218615,0.0351183,0.00218615,0.0720769,27.086,0.921009,0.00219227,0.0357806,0.00219227
0.0709675,27.3391,0.922139,0.00214442,0.0347763,0.00214442,0.0720122,27.1876,0.921012,0.00215636,0.0353875,0.00215636
0.0704751,27.431,0.922659,0.00210547,0.0344302,0.00210547,0.0718153,27.5049,0.920994,0.00207111,0.0340662,0.00207111
0.0703617,27.4348,0.922797,0.00210342,0.034445,0.00210342,0.0714574,27.4101,0.921495,0.00212275,0.0344576,0.00212275
0.0702673,27.4105,0.92293,0.00211029,0.034551,0.00211029,0.0705932,27.5275,0.922436,0.00205143,0.0339987,0.00205143
0.0698963,27.4956,0.923309,0.00207657,0.0342259,0.00207657,0.0707944,27.4836,0.922235,0.00204664,0.0341991,0.00204664
0.0699619,27.4493,0.923273,0.00209673,0.0344462,0.00209673,0.0710602,27.4417,0.921948,0.00210162,0.0343552,0.00210162
0.0696137,27.5567,0.923603,0.00205327,0.0340046,0.00205327,0.0706903,27.5255,0.922329,0.00203672,0.0340445,0.00203672
0.0695883,27.547,0.92364,0.0020545,0.034035,0.0020545,0.0703023,27.4911,0.922822,0.00204362,0.0342025,0.00204362
0.0694115,27.5756,0.923832,0.0020442,0.03394,0.0020442,0.070881,27.1895,0.92238,0.0021402,0.0355014,0.0021402
0.0694335,27.5479,0.92383,0.00205586,0.0340658,0.00205586,0.0716438,27.6606,0.921094,0.00203036,0.0335172,0.00203036
0.0693624,27.5784,0.923891,0.00204272,0.0339431,0.00204272,0.069974,27.6572,0.923078,0.0020181,0.0334964,0.0020181
0.0692763,27.5863,0.923987,0.00203923,0.0339064,0.00203923,0.0705153,27.5165,0.922553,0.00202792,0.0341254,0.00202792
0.0693154,27.5822,0.923946,0.00204167,0.0339396,0.00204167,0.0706156,27.5671,0.922394,0.00206368,0.0339148,0.00206368
0.0692879,27.5435,0.924011,0.00205488,0.0341066,0.00205488,0.0709095,27.5701,0.922042,0.00207215,0.0339057,0.00207215
0.0692762,27.5618,0.924011,0.00204873,0.0340329,0.00204873,0.0704767,27.4523,0.922649,0.00209667,0.0343851,0.00209667
0.069095,27.6224,0.924181,0.00202465,0.0337913,0.00202465,0.0699863,27.5922,0.923116,0.00202043,0.0337721,0.00202043
0.0691927,27.5867,0.924093,0.00203934,0.0339435,0.00203934,0.0700133,27.6287,0.923065,0.00199957,0.0336726,0.00199957
0.0691001,27.6161,0.924179,0.00202667,0.033817,0.00202667,0.0691868,27.6197,0.924055,0.00199456,0.0337085,0.00199456
0.0690933,27.6152,0.92419,0.00202758,0.0338312,0.00202758,0.0705764,27.7002,0.922338,0.00200636,0.033375,0.00200636
0.0690495,27.6462,0.924217,0.00201356,0.0337006,0.00201356,0.0695411,27.6772,0.923585,0.00200677,0.0334528,0.00200677
0.0691668,27.6018,0.924111,0.00203019,0.0338759,0.00203019,0.0693377,27.5852,0.923895,0.00201605,0.033809,0.00201605
0.0690538,27.6215,0.924232,0.00202385,0.0338057,0.00202385,0.0694933,27.6085,0.923702,0.00200082,0.0337669,0.00200082
0.0690384,27.6112,0.924261,0.00202677,0.0338631,0.00202677,0.0703429,27.7078,0.922615,0.00201413,0.0333715,0.00201413
0.069128,27.6161,0.924149,0.00202539,0.0338295,0.00202539,0.0704079,27.643,0.92259,0.00201388,0.0336481,0.00201388
0.0690667,27.6062,0.924233,0.00202914,0.0338869,0.00202914,0.0704496,27.5096,0.922645,0.00203845,0.0341983,0.00203845
0.0690224,27.6478,0.924253,0.00201316,0.0337193,0.00201316,0.0697124,27.6614,0.923402,0.00198707,0.0335611,0.00198707
0.0689824,27.659,0.924292,0.00200866,0.0336749,0.00200866,0.0705465,27.5781,0.922475,0.00207393,0.0339098,0.00207393
0.0690654,27.6122,0.924233,0.00202872,0.0338808,0.00202872,0.0697913,27.693,0.923287,0.00197409,0.0334523,0.00197409
0.0690981,27.6406,0.924169,0.0020155,0.0337485,0.0020155,0.0705211,27.6621,0.92244,0.00200812,0.0335694,0.00200812
0.0689543,27.6729,0.924315,0.00200467,0.0336189,0.00200467,0.0697872,27.5616,0.923398,0.00200686,0.0340107,0.00200686
0.0689999,27.6606,0.924271,0.00200649,0.0336697,0.00200649,0.0705369,27.6653,0.922426,0.00198779,0.0335895,0.00198779
0.0689202,27.6892,0.924344,0.00199519,0.0335556,0.00199519,0.069739,27.5205,0.923479,0.00204877,0.0341345,0.00204877
0.0690403,27.6336,0.924243,0.0020161,0.0337774,0.0020161,0.0708842,27.5666,0.922082,0.00204994,0.0339559,0.00204994
0.0690541,27.6416,0.924222,0.00201511,0.0337553,0.00201511,0.0698916,27.6449,0.923197,0.00201182,0.0336043,0.00201182
0.0690945,27.6235,0.924189,0.00202196,0.0338304,0.00202196,0.0700648,27.6087,0.923023,0.00207047,0.0337738,0.00207047
0.0690346,27.6293,0.924255,0.00201917,0.0338051,0.00201917,0.0701574,27.6595,0.922879,0.00199212,0.0335997,0.00199212
0.0690386,27.664,0.924223,0.00200415,0.0336613,0.00200415,0.0693187,27.6458,0.92389,0.00197636,0.0336637,0.00197636
0.0690781,27.6265,0.924207,0.00201927,0.0338257,0.00201927,0.0705814,27.6136,0.922408,0.00207281,0.0337757,0.00207281
0.0688973,27.672,0.924385,0.00200201,0.0336323,0.00200201,0.069975,27.4298,0.923282,0.00203367,0.0345766,0.00203367
0.068995,27.6662,0.924277,0.0020057,0.0336709,0.0020057,0.0694178,27.5479,0.923852,0.00199776,0.0340836,0.00199776
0.0689734,27.6635,0.924303,0.00200451,0.033672,0.00200451,0.069141,27.6193,0.924122,0.00198145,0.0337744,0.00198145
0.0688912,27.6795,0.924387,0.00199882,0.0336009,0.00199882,0.071831,27.6319,0.920917,0.00199922,0.0337577,0.00199922
0.0690636,27.672,0.924189,0.00200176,0.0336399,0.00200176,0.0707287,27.5435,0.922286,0.00203971,0.0340548,0.00203971
0.0689592,27.6761,0.924309,0.00200054,0.0336175,0.00200054,0.070459,27.6275,0.922548,0.00200582,0.0337444,0.00200582
0.0690181,27.6631,0.92425,0.00200545,0.0336759,0.00200545,0.0700668,27.4033,0.923194,0.00205935,0.0346837,0.00205935
0.0689902,27.6698,0.92428,0.00200255,0.0336597,0.00200255,0.0702466,27.606,0.922807,0.0020228,0.0337763,0.0020228
0.0689388,27.6924,0.924323,0.00199534,0.0335641,0.00199534,0.0696087,27.6897,0.923508,0.00198747,0.0334721,0.00198747
0.0689573,27.6865,0.924305,0.00199606,0.0335863,0.00199606,0.0698556,27.6338,0.923262,0.00198858,0.0337223,0.00198858
0.0689541,27.6894,0.92431,0.00199591,0.0335892,0.00199591,0.069298,27.578,0.923969,0.00199109,0.0339526,0.00199109
0.0690003,27.6612,0.924273,0.00200527,0.0336882,0.00200527,0.0701437,27.5436,0.922985,0.00202878,0.0340678,0.00202878
0.0689969,27.6772,0.924266,0.00199978,0.0336274,0.00199978,0.0696752,27.7213,0.923406,0.00196961,0.033353,0.00196961
0.0690244,27.6931,0.924221,0.00199299,0.0335606,0.00199299,0.0706044,27.7184,0.922304,0.00198442,0.0333753,0.00198442
0.068957,27.6765,0.924313,0.00199919,0.0336252,0.00199919,0.0697462,27.6929,0.923341,0.00197416,0.033452,0.00197416
0.0690125,27.6772,0.924248,0.0019996,0.0336285,0.0019996,0.0697019,27.4319,0.923606,0.00203485,0.0345672,0.00203485
0.0689649,27.6987,0.924289,0.00199202,0.033549,0.00199202,0.0690303,27.6875,0.924197,0.00197272,0.0334759,0.00197272
0.0689518,27.6962,0.924305,0.00199265,0.0335527,0.00199265,0.0690081,27.7262,0.924197,0.00196551,0.0333379,0.00196551
0.0689301,27.7067,0.924323,0.00198899,0.0335108,0.00198899,0.0689606,27.6671,0.924294,0.00198908,0.0335493,0.00198908
0.0689551,27.686,0.924309,0.00199535,0.0335916,0.00199535,0.0696831,27.6796,0.923431,0.0019994,0.0335323,0.0019994
0.0689833,27.6814,0.92428,0.00199869,0.0336158,0.00199869,0.0716652,27.7182,0.92104,0.00201474,0.0333664,0.00201474
0.0691236,27.6807,0.924112,0.00199936,0.0336106,0.00199936,0.0710075,27.6544,0.921881,0.00198626,0.0336724,0.00198626
0.0690489,27.6938,0.924191,0.00199359,0.0335602,0.00199359,0.0699224,27.6706,0.923152,0.00199221,0.0335634,0.00199221
0.068955,27.6958,0.924306,0.00199466,0.0335736,0.00199466,0.0701716,27.6462,0.92288,0.0019783,0.0336929,0.0019783
0.0689336,27.7112,0.924317,0.00198657,0.0334996,0.00198657,0.0701066,27.7313,0.922892,0.00198016,0.0333475,0.00198016
0.0689621,27.6956,0.924295,0.00199366,0.0335638,0.00199366,0.0689792,27.742,0.924222,0.00197101,0.0332845,0.00197101
0.0691075,27.668,0.924143,0.00200338,0.0336702,0.00200338,0.0698973,27.5927,0.923235,0.00201949,0.0338407,0.00201949
0.0689738,27.6666,0.924303,0.00200394,0.0336762,0.00200394,0.0700005,27.6575,0.923065,0.00199401,0.0335917,0.00199401
0.0689269,27.707,0.924329,0.00198791,0.0335212,0.00198791,0.0697514,27.3486,0.923618,0.00207577,0.0349399,0.00207577
0.0689635,27.6889,0.924298,0.00199548,0.0335859,0.00199548,0.0705068,27.7443,0.922403,0.00200376,0.0332835,0.00200376
0.0689233,27.7156,0.924325,0.00198509,0.0334793,0.00198509,0.0695623,27.7192,0.923543,0.00196015,0.0333665,0.00196015
0.0689799,27.7036,0.924267,0.00198982,0.0335298,0.00198982,0.0686079,27.5894,0.924776,0.00202816,0.0338716,0.00202816
0.0689283,27.7136,0.924321,0.00198632,0.0334853,0.00198632,0.0704542,27.7389,0.922469,0.00199039,0.0333008,0.00199039
0.0689411,27.7124,0.924305,0.0019864,0.0334848,0.0019864,0.0695951,27.5838,0.923621,0.00198795,0.0339799,0.00198795
0.0689833,27.6981,0.924268,0.00199175,0.0335538,0.00199175,0.0697545,27.7162,0.923319,0.00196421,0.0333903,0.00196421
0.0689309,27.716,0.924319,0.00198597,0.0334919,0.00198597,0.0708187,27.7247,0.922045,0.00198808,0.0333533,0.00198808
0.0689775,27.713,0.924266,0.00198748,0.0335032,0.00198748,0.0708713,27.4462,0.9222,0.00210595,0.0344944,0.00210595
0.06902,27.6953,0.924225,0.0019927,0.0335576,0.0019927,0.0709324,27.5725,0.922034,0.00201,0.0340079,0.00201
0.0689061,27.7169,0.924347,0.00198406,0.0334838,0.00198406,0.0702758,27.6086,0.922779,0.00199559,0.0338142,0.00199559
0.0689217,27.7073,0.924333,0.00198651,0.0335104,0.00198651,0.0697825,27.7489,0.923265,0.00195567,0.0332836,0.00195567
0.068902,27.7176,0.924351,0.00198525,0.0334814,0.00198525,0.0716725,27.7346,0.921025,0.001982,0.0333324,0.001982
0.0689536,27.7038,0.924301,0.001989,0.033538,0.001989,0.0693262,27.7021,0.923844,0.00198923,0.0334718,0.00198923
0.0688896,27.6896,0.924387,0.00199448,0.0335909,0.00199448,0.0708991,27.79,0.921904,0.00196761,0.0331162,0.00196761
0.0689735,27.6965,0.924279,0.00199096,0.0335495,0.00199096,0.0694477,27.6953,0.923701,0.00196501,0.0334771,0.00196501
0.0689021,27.7038,0.924361,0.00198942,0.0335339,0.00198942,0.071452,27.708,0.921304,0.00200065,0.0334198,0.00200065
0.0689457,27.7129,0.924302,0.00198562,0.0334958,0.00198562,0.0699823,27.732,0.923035,0.00199335,0.033323,0.00199335
0.0689555,27.7048,0.924297,0.00198945,0.0335305,0.00198945,0.0692192,27.7382,0.923939,0.00196394,0.0333007,0.00196394
0.0688591,27.7215,0.924398,0.00198189,0.033458,0.00198189,0.0703723,27.5926,0.922686,0.00198574,0.0339283,0.00198574
0.0689033,27.7193,0.924346,0.00198265,0.0334655,0.00198265,0.0702947,27.7427,0.922656,0.00196772,0.0332838,0.00196772
0.0689155,27.7131,0.924336,0.00198473,0.0334879,0.00198473,0.0697682,27.7295,0.923285,0.00198799,0.0332973,0.00198799
0.0688525,27.7188,0.924411,0.00198461,0.0334853,0.00198461,0.0727519,27.6955,0.919776,0.00199509,0.033522,0.00199509
0.0690664,27.7096,0.924161,0.0019875,0.0335095,0.0019875,0.0700229,27.7378,0.922977,0.0019907,0.0332715,0.0019907
0.068959,27.7078,0.924287,0.00198723,0.0335035,0.00198723,0.0695367,27.7287,0.923573,0.00196043,0.0333638,0.00196043
