MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0803879,26.1672,0.911956,0.00295079,0.040192,0.00295079,0.0801995,26.0624,0.912239,0.00296228,0.0405019,0.00296228
0.0803588,26.1799,0.91198,0.00294525,0.0401359,0.00294525,0.0801162,26.1302,0.912276,0.00292533,0.0401748,0.00292533
0.0803063,26.1766,0.912046,0.00294653,0.040155,0.00294653,0.0801063,26.1195,0.912303,0.00293052,0.0402556,0.00293052
0.0803144,26.1845,0.912031,0.0029439,0.0401244,0.0029439,0.0798714,26.0893,0.91264,0.0029762,0.0405578,0.0029762
0.0802135,26.1821,0.912152,0.00294385,0.0401328,0.00294385,0.0798461,26.129,0.912604,0.00292381,0.0402114,0.00292381
0.0801837,26.1862,0.912184,0.00294139,0.0401176,0.00294139,0.0798004,26.1126,0.912672,0.00292837,0.0402807,0.00292837
0.0801226,26.1868,0.912257,0.00294076,0.0401137,0.00294076,0.0797788,26.1436,0.91268,0.00292254,0.0401894,0.00292254
0.0800822,26.197,0.912297,0.00293615,0.040069,0.00293615,0.0799614,26.1099,0.912473,0.00293454,0.0402451,0.00293454
0.0800492,26.1911,0.912342,0.00293899,0.0401005,0.00293899,0.0797441,26.1705,0.912692,0.00291522,0.04003,0.00291522
0.0800405,26.1917,0.912352,0.00293866,0.0400997,0.00293866,0.0797578,26.1282,0.912703,0.00293342,0.0401742,0.00293342
0.0800018,26.2025,0.912389,0.00293462,0.0400529,0.00293462,0.079771,26.0475,0.91276,0.00294823,0.0405579,0.00294823
0.0799068,26.1997,0.912503,0.00293369,0.0400592,0.00293369,0.0795927,26.1939,0.912853,0.00291341,0.0399312,0.00291341
0.0799079,26.2074,0.912496,0.00293024,0.0400277,0.00293024,0.0795718,26.1469,0.912911,0.00291393,0.0401062,0.00291393
0.0798513,26.2088,0.912562,0.00292951,0.0400238,0.00292951,0.0797094,26.15,0.912744,0.00292376,0.0400912,0.00292376
0.0798156,26.2105,0.912604,0.00292888,0.0400189,0.00292888,0.0794328,26.1946,0.913057,0.00291796,0.0400063,0.00291796
0.0797723,26.2096,0.912656,0.00292935,0.0400216,0.00292935,0.079408,26.2045,0.913068,0.00290318,0.0399089,0.00290318
0.0797479,26.2137,0.912682,0.00292725,0.0400046,0.00292725,0.0793506,26.2128,0.913131,0.00290255,0.0398796,0.00290255
0.0797078,26.2099,0.912734,0.00292831,0.0400263,0.00292831,0.0793398,26.1976,0.913146,0.0029041,0.0398892,0.0029041
0.0796923,26.2143,0.912748,0.00292696,0.0400061,0.00292696,0.0792216,26.1968,0.913289,0.00290154,0.0399043,0.00290154
0.0795969,26.2168,0.912859,0.00292457,0.039991,0.00292457,0.0793024,26.2039,0.913187,0.00290141,0.0398698,0.00290141
0.0795878,26.2226,0.912865,0.00292186,0.0399668,0.00292186,0.0792749,26.1735,0.913261,0.00291474,0.0400886,0.00291474
0.0795732,26.2205,0.912886,0.0029238,0.0399835,0.0029238,0.0792025,26.1865,0.913344,0.00292916,0.040072,0.00292916
0.0795151,26.2156,0.912959,0.00292531,0.0400024,0.00292531,0.0791877,26.208,0.913333,0.00289961,0.0399221,0.00289961
0.0794787,26.2318,0.912988,0.00291719,0.0399291,0.00291719,0.0791902,26.1666,0.913364,0.002906,0.0400982,0.002906
0.0794297,26.2296,0.913049,0.00291795,0.0399398,0.00291795,0.0789945,26.2191,0.913552,0.00290365,0.0398656,0.00290365
0.0793918,26.2329,0.913091,0.00291735,0.0399263,0.00291735,0.0790036,26.1622,0.913577,0.00290373,0.040054,0.00290373
0.0793601,26.2324,0.91313,0.00291617,0.039932,0.00291617,0.0789967,26.1791,0.913579,0.00289838,0.0400185,0.00289838
0.0793364,26.231,0.913159,0.00291762,0.0399409,0.00291762,0.0790622,26.1685,0.913511,0.00290079,0.0400719,0.00290079
0.0792955,26.2335,0.913205,0.00291565,0.0399218,0.00291565,0.078795,26.2087,0.913794,0.00289349,0.0398881,0.00289349
0.0792769,26.2317,0.91323,0.00291672,0.039941,0.00291672,0.0788481,26.2041,0.913728,0.00288935,0.0398729,0.00288935
0.0792181,26.2352,0.913296,0.00291364,0.0399196,0.00291364,0.0787773,26.1963,0.913816,0.00289183,0.0398932,0.00289183
0.0791626,26.2393,0.913359,0.00291285,0.0399011,0.00291285,0.0788006,26.167,0.91382,0.00289926,0.0400592,0.00289926
0.0791268,26.241,0.9134,0.00291084,0.0398914,0.00291084,0.0789276,26.192,0.913642,0.00290957,0.0399166,0.00290957
0.0791051,26.2407,0.913427,0.00291098,0.0398966,0.00291098,0.0789115,26.2255,0.913637,0.00289371,0.0397899,0.00289371
0.0790984,26.2422,0.913433,0.00291039,0.0398898,0.00291039,0.0788454,26.1985,0.913733,0.002894,0.0398818,0.002894
0.0790326,26.2396,0.913514,0.00291131,0.0399018,0.00291131,0.0786902,26.221,0.913903,0.00288584,0.0398078,0.00288584
0.0790261,26.2417,0.91352,0.00290973,0.0398927,0.00290973,0.0786553,26.2397,0.913938,0.00289102,0.0397684,0.00289102
0.0789911,26.2435,0.91356,0.00290931,0.0398834,0.00290931,0.0787445,26.1534,0.913892,0.00290315,0.040087,0.00290315
0.0789362,26.2497,0.91362,0.00290707,0.0398592,0.00290707,0.078604,26.175,0.914052,0.00289542,0.040047,0.00289542
0.0788814,26.2486,0.913686,0.00290646,0.0398619,0.00290646,0.0786477,26.2187,0.913958,0.00288024,0.0398308,0.00288024
0.078878,26.2452,0.913693,0.00290797,0.0398787,0.00290797,0.0785971,26.1514,0.914072,0.00289941,0.0401103,0.00289941
0.0788616,26.2418,0.913716,0.00290927,0.0398933,0.00290927,0.078467,26.2226,0.914181,0.0028866,0.0398695,0.0028866
0.07882,26.2549,0.913755,0.00290369,0.039839,0.00290369,0.0785728,26.1362,0.914113,0.0029046,0.0401728,0.0029046
0.0787814,26.2507,0.913804,0.00290572,0.039857,0.00290572,0.0783702,26.2424,0.914267,0.00288482,0.0397167,0.00288482
0.07875,26.2545,0.913838,0.00290293,0.0398353,0.00290293,0.0784326,26.2059,0.914229,0.00288278,0.039906,0.00288278
0.0787224,26.2567,0.913869,0.00290225,0.0398306,0.00290225,0.0784056,26.1897,0.914269,0.00288334,0.0399471,0.00288334
0.0786686,26.2586,0.91393,0.00289981,0.0398127,0.00289981,0.0781406,26.223,0.914568,0.00288846,0.0398582,0.00288846
0.0786451,26.2572,0.913961,0.00290108,0.0398291,0.00290108,0.0784338,26.1899,0.914233,0.00289146,0.0399338,0.00289146
0.0785993,26.2629,0.91401,0.00289894,0.0398011,0.00289894,0.0784969,26.1601,0.914178,0.00289467,0.040042,0.00289467
0.0785869,26.2634,0.914024,0.00289703,0.0397925,0.00289703,0.0782031,26.2577,0.914463,0.00288491,0.039698,0.00288491
0.0785472,26.2579,0.914077,0.00289973,0.0398227,0.00289973,0.078275,26.1575,0.914465,0.00295179,0.0401623,0.00295179
0.078526,26.2611,0.9141,0.00289921,0.0398109,0.00289921,0.0782065,26.2403,0.914464,0.00287273,0.0397273,0.00287273
0.0785188,26.2644,0.914105,0.00289758,0.0397936,0.00289758,0.0780804,26.2329,0.914618,0.00287187,0.0397466,0.00287187
0.0784754,26.2636,0.914157,0.00289703,0.0397964,0.00289703,0.0780785,26.2277,0.914621,0.00289202,0.0397525,0.00289202
