MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.230567,24.1624,0.735647,0.0531881,0.0531881,0.0060579,0.224386,24.1217,0.74309,0.0536305,0.0536305,0.00615345
0.230438,24.1643,0.735796,0.053167,0.053167,0.00605362,0.225331,24.1722,0.741939,0.0534985,0.0534985,0.00617132
0.230643,24.1787,0.735545,0.0531266,0.0531266,0.00605482,0.22476,24.183,0.742597,0.053385,0.053385,0.00613864
0.230578,24.1775,0.735622,0.0531302,0.0531302,0.00605331,0.224218,24.1698,0.743245,0.0534014,0.0534014,0.0061215
0.230376,24.1731,0.735864,0.0531377,0.0531377,0.00605065,0.224904,24.2014,0.742419,0.0533517,0.0533517,0.00613627
0.230488,24.177,0.735733,0.053146,0.053146,0.00605373,0.224501,24.1916,0.742894,0.0533281,0.0533281,0.00612838
0.230545,24.1825,0.735659,0.0531137,0.0531137,0.00605162,0.223622,24.0612,0.744038,0.0538337,0.0538337,0.00615082
0.230508,24.1748,0.73571,0.0531501,0.0531501,0.00605425,0.224171,24.1838,0.743286,0.0533204,0.0533204,0.00611752
0.230475,24.1905,0.735736,0.0530797,0.0530797,0.00604723,0.22431,24.1256,0.743185,0.0536577,0.0536577,0.00614863
0.230445,24.1865,0.735775,0.0530987,0.0530987,0.00604838,0.225999,24.2089,0.741137,0.0534594,0.0534594,0.00618496
0.230467,24.1862,0.735751,0.0531088,0.0531088,0.00605025,0.224662,24.2054,0.742701,0.0533176,0.0533176,0.00613271
0.230426,24.1855,0.7358,0.0531118,0.0531118,0.00604944,0.226128,24.1762,0.741015,0.0536332,0.0536332,0.00620968
0.230511,24.1893,0.735697,0.0531022,0.0531022,0.00605191,0.223637,24.0681,0.744018,0.0538279,0.0538279,0.00615813
0.230569,24.201,0.735619,0.053056,0.053056,0.0060479,0.224577,24.2116,0.742797,0.0532891,0.0532891,0.00612848
0.230473,24.2072,0.735726,0.053019,0.053019,0.00604254,0.223935,24.1824,0.74357,0.0533372,0.0533372,0.00611198
0.230351,24.1775,0.735897,0.0531516,0.0531516,0.00605334,0.224885,24.2258,0.742427,0.0532787,0.0532787,0.00613525
0.230443,24.1892,0.73578,0.053112,0.053112,0.00605141,0.22484,24.2177,0.742487,0.053308,0.053308,0.00613856
0.230397,24.2023,0.735822,0.0530454,0.0530454,0.00604354,0.224017,24.1007,0.74355,0.0537426,0.0537426,0.0061618
0.230466,24.1886,0.735755,0.0531244,0.0531244,0.00605434,0.224806,24.2076,0.742529,0.0533152,0.0533152,0.0061368
