MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.223457,23.8651,0.744209,0.00596272,0.0537005,0.00596272,0.218559,23.8945,0.750064,0.00604232,0.0538327,0.00604232
0.223325,23.899,0.744329,0.00593936,0.0535094,0.00593936,0.218079,23.8577,0.750656,0.00604045,0.0539374,0.00604045
0.22332,23.9009,0.744334,0.00593793,0.0535016,0.00593793,0.217692,23.8309,0.751129,0.00604239,0.0540013,0.00604239
0.223253,23.8943,0.744419,0.00593909,0.0535321,0.00593909,0.218082,23.8598,0.750656,0.00604635,0.0539572,0.00604635
0.223302,23.8898,0.744367,0.00594516,0.0535643,0.00594516,0.218302,23.8645,0.750387,0.00605232,0.0539179,0.00605232
0.223128,23.898,0.744561,0.00593505,0.0534984,0.00593505,0.218659,23.9019,0.749948,0.0060471,0.0538445,0.0060471
0.223297,23.9035,0.744361,0.0059381,0.0534966,0.0059381,0.217828,23.8079,0.751006,0.00607203,0.0542055,0.00607203
0.223193,23.8988,0.744487,0.00593761,0.0535108,0.00593761,0.218466,23.913,0.750157,0.00603626,0.0537383,0.00603626
0.22324,23.9045,0.744426,0.0059361,0.0534855,0.0059361,0.218173,23.844,0.750557,0.00605854,0.0540113,0.00605854
0.223281,23.8723,0.744408,0.00595866,0.0536528,0.00595866,0.217902,23.8472,0.750881,0.00604849,0.0540122,0.00604849
0.223214,23.9048,0.744457,0.0059355,0.0534873,0.0059355,0.218384,23.8815,0.750275,0.00604544,0.0538477,0.00604544
0.223156,23.9003,0.744529,0.0059372,0.0535039,0.0059372,0.217672,23.8393,0.751155,0.00604257,0.0540187,0.00604257
0.223151,23.8962,0.74454,0.00594074,0.053531,0.00594074,0.218298,23.8447,0.750413,0.00606327,0.0540279,0.00606327
0.223229,23.8856,0.744458,0.00594857,0.053586,0.00594857,0.218559,23.9042,0.750057,0.00604034,0.0537941,0.00604034
0.223216,23.9071,0.744453,0.00593602,0.0534832,0.00593602,0.219311,23.9133,0.749167,0.00606586,0.0538199,0.00606586
0.223201,23.9105,0.744469,0.00593348,0.0534658,0.00593348,0.218408,23.8765,0.750256,0.00605074,0.0538945,0.00605074
0.223126,23.9006,0.744565,0.00593741,0.0535051,0.00593741,0.217801,23.8427,0.751,0.00604842,0.054006,0.00604842
0.223121,23.9091,0.744563,0.0059318,0.0534604,0.0059318,0.217853,23.8729,0.750912,0.006035,0.0538719,0.006035
0.223061,23.9011,0.744641,0.00593547,0.0534947,0.00593547,0.217861,23.8613,0.75092,0.00604378,0.0539586,0.00604378
0.223133,23.913,0.744547,0.0059322,0.0534533,0.0059322,0.218306,23.907,0.750352,0.00603485,0.0537602,0.00603485
0.223057,23.9056,0.744642,0.00593367,0.0534727,0.00593367,0.218063,23.8988,0.750643,0.00602814,0.0537661,0.00602814
0.223068,23.9081,0.744626,0.00593085,0.0534602,0.00593085,0.217776,23.8563,0.751022,0.00604232,0.0539675,0.00604232
0.223139,23.889,0.744565,0.00594721,0.0535874,0.00594721,0.218202,23.8344,0.750552,0.00608043,0.0541605,0.00608043
0.223135,23.9084,0.744548,0.00593432,0.053469,0.00593432,0.218151,23.8967,0.750548,0.00603788,0.0538254,0.00603788
0.223169,23.9079,0.744508,0.00593673,0.0534768,0.00593673,0.217357,23.7918,0.751578,0.00606892,0.0542614,0.00606892
0.222963,23.9007,0.744758,0.00593374,0.0534974,0.00593374,0.218708,23.9173,0.749875,0.00604678,0.0537688,0.00604678
0.223171,23.9032,0.744512,0.00594215,0.0535088,0.00594215,0.219127,23.9137,0.749385,0.00606593,0.0538121,0.00606593
0.223082,23.9179,0.744601,0.00592757,0.053422,0.00592757,0.218216,23.9178,0.75045,0.00602885,0.0537115,0.00602885
0.223073,23.9126,0.744617,0.00593072,0.0534483,0.00593072,0.219066,23.8977,0.749469,0.00607004,0.0538774,0.00607004
0.223045,23.909,0.744656,0.0059329,0.053472,0.0059329,0.218086,23.8842,0.750629,0.00603693,0.0538408,0.00603693
0.223093,23.908,0.744601,0.00593607,0.0534877,0.00593607,0.217532,23.8158,0.751346,0.0060579,0.0541414,0.0060579
0.223126,23.9067,0.744561,0.0059371,0.0534888,0.0059371,0.218519,23.9015,0.750106,0.00604937,0.0538018,0.00604937
0.222991,23.912,0.744715,0.00592806,0.0534451,0.00592806,0.217575,23.8736,0.751242,0.00602964,0.0538633,0.00602964
0.223022,23.9118,0.74468,0.0059306,0.0534515,0.0059306,0.21835,23.9027,0.750305,0.00603687,0.0537909,0.00603687
0.222989,23.9177,0.744713,0.00592574,0.0534256,0.00592574,0.218491,23.9278,0.750116,0.00603197,0.0536812,0.00603197
0.22308,23.9236,0.744602,0.00592557,0.0534081,0.00592557,0.2183,23.9137,0.750357,0.00603005,0.0537447,0.00603005
0.222994,23.914,0.744709,0.0059294,0.053436,0.0059294,0.218008,23.8829,0.750722,0.00603608,0.0538389,0.00603608
0.22309,23.9218,0.744591,0.00592697,0.0534122,0.00592697,0.217861,23.8934,0.750887,0.00602658,0.053787,0.00602658
0.222937,23.9118,0.744778,0.00592828,0.0534382,0.00592828,0.218476,23.9344,0.750132,0.00603112,0.0536654,0.00603112
0.223031,23.9267,0.744655,0.00592249,0.0533842,0.00592249,0.217431,23.858,0.751424,0.00602999,0.0539203,0.00602999
0.222997,23.8964,0.744722,0.00594015,0.0535242,0.00594015,0.218128,23.9245,0.750549,0.00602565,0.0536833,0.00602565
0.222989,23.9142,0.744716,0.0059283,0.0534403,0.0059283,0.217457,23.7983,0.751456,0.00606621,0.0542501,0.00606621
0.223068,23.9184,0.74462,0.00592942,0.0534272,0.00592942,0.21724,23.8312,0.751667,0.00603216,0.0540022,0.00603216
0.223002,23.9193,0.744697,0.00592675,0.0534201,0.00592675,0.218685,23.9257,0.74989,0.00604624,0.0537077,0.00604624
0.222944,23.9075,0.744774,0.00593076,0.0534627,0.00593076,0.218692,23.9264,0.749884,0.00604356,0.0537137,0.00604356
0.22312,23.9093,0.744569,0.00593594,0.0534871,0.00593594,0.218335,23.916,0.750309,0.00603555,0.0537144,0.00603555
0.223051,23.919,0.744638,0.00592782,0.05342,0.00592782,0.218376,23.8687,0.750302,0.0060637,0.0539365,0.0060637
0.222898,23.9138,0.744822,0.00592597,0.0534241,0.00592597,0.218332,23.9153,0.750315,0.00603859,0.0537311,0.00603859
0.223038,23.9224,0.744652,0.00592701,0.0534116,0.00592701,0.218129,23.9064,0.750564,0.00603213,0.0537683,0.00603213
0.223005,23.9207,0.744691,0.00592587,0.0534122,0.00592587,0.218405,23.8969,0.750242,0.00604735,0.0538041,0.00604735
