MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.146278,25.921,0.833629,0.00361123,0.0407878,0.00361123,0.145208,25.7426,0.835059,0.00368297,0.0416111,0.00368297
0.146244,25.9206,0.833671,0.00361251,0.0407954,0.00361252,0.144423,25.889,0.835861,0.00361301,0.0409155,0.00361301
0.145759,25.9383,0.83423,0.00359781,0.0406977,0.00359781,0.142985,25.9497,0.837533,0.00358729,0.0407066,0.00358729
0.145593,25.9456,0.834421,0.00359258,0.0406683,0.00359259,0.144079,25.85,0.836324,0.00363311,0.0411973,0.00363311
0.145426,25.9507,0.834614,0.00358776,0.0406335,0.00358776,0.143005,26.014,0.837464,0.00356366,0.0404714,0.00356366
0.145183,25.958,0.834896,0.00358252,0.0406007,0.00358252,0.142624,25.9538,0.837955,0.00359969,0.040663,0.00359969
0.144726,25.9826,0.835417,0.00356463,0.0404798,0.00356463,0.14206,25.9793,0.838621,0.00357227,0.0406346,0.00357227
0.145018,25.9651,0.835088,0.00357706,0.0405692,0.00357706,0.144101,25.9412,0.836271,0.00365403,0.0410603,0.00365403
0.144415,25.9895,0.835782,0.00355917,0.0404474,0.00355917,0.143196,25.8516,0.837356,0.00360411,0.0410933,0.00360411
0.144183,25.9996,0.836047,0.00355017,0.0403974,0.00355017,0.142301,25.8908,0.838383,0.00358555,0.0408926,0.00358555
0.144037,26.0026,0.836219,0.00354793,0.0403796,0.00354793,0.14143,26.0861,0.839276,0.00353971,0.0401364,0.00353971
0.143854,26.0114,0.83643,0.00354321,0.0403465,0.00354321,0.142978,25.8928,0.837587,0.003582,0.0409426,0.003582
0.143322,26.0246,0.837048,0.00352792,0.0402679,0.00352792,0.140887,26.0686,0.839927,0.00351723,0.0401596,0.00351723
0.143378,26.0196,0.836987,0.0035336,0.0402996,0.00353361,0.144088,26.1279,0.836113,0.00359846,0.040144,0.00359846
0.143056,26.0425,0.837351,0.00352045,0.040194,0.00352045,0.141927,26.0368,0.83876,0.00357705,0.0405335,0.00357705
0.143165,26.0322,0.83723,0.00352582,0.0402416,0.00352583,0.140537,26.135,0.840334,0.00352321,0.0401085,0.00352321
0.142972,26.0403,0.837451,0.00351921,0.0401973,0.00351921,0.143719,26.097,0.836556,0.0035667,0.0401608,0.0035667
0.142762,26.0557,0.837689,0.0035105,0.0401304,0.00351049,0.14114,25.9197,0.839761,0.0035538,0.0408702,0.0035538
0.142696,26.0481,0.837774,0.00351253,0.0401627,0.00351253,0.14133,25.8063,0.839573,0.00358738,0.0410736,0.00358738
0.142529,26.0584,0.837964,0.0035065,0.0401173,0.0035065,0.140548,26.1262,0.840343,0.00353609,0.0402243,0.00353609
0.142171,26.0764,0.838375,0.00349535,0.0400356,0.00349534,0.14091,26.01,0.839984,0.00352819,0.0406039,0.00352819
0.142142,26.0719,0.838413,0.00349551,0.0400503,0.00349551,0.143367,26.1711,0.836908,0.00355698,0.0398116,0.00355698
