MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.230372,24.1751,0.735883,0.0532115,0.0532115,0.00606271,0.225266,24.2441,0.741975,0.053284,0.053284,0.0061511
0.230399,24.2115,0.735817,0.0530342,0.0530342,0.0060436,0.223899,24.197,0.743606,0.0532989,0.0532989,0.00611637
0.230316,24.2013,0.735923,0.0530686,0.0530686,0.00604741,0.224134,24.2211,0.743314,0.0532397,0.0532397,0.00611277
0.2304,24.2061,0.735822,0.0530672,0.0530672,0.0060482,0.225855,24.2508,0.741286,0.0533449,0.0533449,0.00617773
0.230449,24.2207,0.735752,0.0530047,0.0530047,0.00604343,0.223878,24.2166,0.743616,0.0532206,0.0532206,0.00610545
0.230256,24.2204,0.735979,0.0529893,0.0529893,0.00603815,0.2259,24.2778,0.741214,0.0532448,0.0532448,0.00616364
0.230373,24.2204,0.735841,0.052997,0.052997,0.00604053,0.224215,24.2222,0.743224,0.0532727,0.0532727,0.00611971
0.230399,24.2163,0.735818,0.0530352,0.0530352,0.00604512,0.224721,24.2419,0.742615,0.0532347,0.0532347,0.00612515
0.230289,24.222,0.735941,0.0529943,0.0529943,0.00603939,0.224947,24.2447,0.742349,0.0532511,0.0532511,0.00614143
0.230299,24.2151,0.735936,0.0530299,0.0530299,0.00604347,0.225186,24.2278,0.742086,0.0533638,0.0533638,0.0061639
0.230329,24.2169,0.735899,0.0530293,0.0530293,0.00604405,0.224674,24.2596,0.742657,0.0531624,0.0531624,0.00612266
0.23034,24.2267,0.735877,0.0529819,0.0529819,0.00604122,0.223365,24.1907,0.744238,0.0532788,0.0532788,0.00609809
0.230255,24.2267,0.735976,0.0529707,0.0529707,0.00603543,0.224107,24.2208,0.74335,0.0532603,0.0532603,0.00611964
0.230365,24.2287,0.735846,0.0529758,0.0529758,0.00604088,0.223502,24.1544,0.744119,0.053509,0.053509,0.00612622
0.230225,24.212,0.736026,0.053046,0.053046,0.00604436,0.223819,24.2028,0.743706,0.0533261,0.0533261,0.00611269
0.230118,24.2035,0.736157,0.0530574,0.0530574,0.00604462,0.224703,24.2481,0.742631,0.0532054,0.0532054,0.00613024
0.230329,24.2325,0.735887,0.0529604,0.0529604,0.00603878,0.223188,24.1893,0.744451,0.0532921,0.0532921,0.00609734
0.230233,24.2146,0.736014,0.0530304,0.0530304,0.00604406,0.223761,23.9676,0.743984,0.0544233,0.0544233,0.0062317
0.230226,24.2202,0.736018,0.0530061,0.0530061,0.00604273,0.224924,24.2681,0.742359,0.0531622,0.0531622,0.00613118
0.230214,24.2164,0.736036,0.0530269,0.0530269,0.00604332,0.225775,24.2802,0.741361,0.0532393,0.0532393,0.00616547
0.230357,24.242,0.735847,0.052928,0.052928,0.00603601,0.223647,24.1907,0.743917,0.0533578,0.0533578,0.00611326
0.230322,24.2347,0.735895,0.0529571,0.0529571,0.00603821,0.224455,24.2176,0.742941,0.0532888,0.0532888,0.00613485
0.230147,24.2301,0.7361,0.0529442,0.0529442,0.00603357,0.2251,24.2721,0.742153,0.0531768,0.0531768,0.00613899
0.230225,24.2328,0.73601,0.0529609,0.0529609,0.00603685,0.225676,24.241,0.741507,0.0533872,0.0533872,0.00618371
0.230254,24.2281,0.735977,0.0529694,0.0529694,0.00603712,0.224477,24.2587,0.742888,0.0531441,0.0531441,0.00611714
0.230216,24.2343,0.73602,0.0529521,0.0529521,0.00603595,0.223564,24.1806,0.744019,0.0533751,0.0533751,0.00612183
0.230138,24.2275,0.736114,0.0529634,0.0529634,0.00603516,0.225134,24.2492,0.742136,0.0533043,0.0533043,0.00615716
0.230155,24.2228,0.7361,0.0529933,0.0529933,0.00604001,0.225435,24.2916,0.741751,0.0531631,0.0531631,0.00615014
0.230219,24.2329,0.736018,0.0529636,0.0529636,0.00603741,0.224863,24.2655,0.74244,0.0532049,0.0532049,0.00613061
0.230097,24.2362,0.736156,0.0529298,0.0529298,0.0060313,0.224825,24.2607,0.742485,0.0532036,0.0532036,0.00613067
0.2303,24.2314,0.735925,0.0529785,0.0529785,0.00604185,0.224017,24.2382,0.743447,0.0532031,0.0532031,0.00611406
0.230166,24.2348,0.736078,0.0529473,0.0529473,0.00603508,0.225134,24.2427,0.742136,0.0533039,0.0533039,0.00616031
0.230208,24.2427,0.736021,0.0529131,0.0529131,0.0060319,0.225168,24.199,0.742133,0.0535015,0.0535015,0.00618418
0.230106,24.2321,0.736149,0.0529468,0.0529468,0.00603429,0.224697,24.2565,0.742635,0.0531919,0.0531919,0.00613239
0.230169,24.2287,0.736079,0.0529683,0.0529683,0.0060381,0.224885,24.1995,0.742474,0.0535232,0.0535232,0.0061656
0.230235,24.2232,0.736009,0.0530189,0.0530189,0.0060456,0.224372,24.1424,0.743124,0.0537297,0.0537297,0.00616751
0.230156,24.2426,0.736084,0.0529186,0.0529186,0.00603131,0.224817,24.2757,0.742485,0.0531552,0.0531552,0.0061309
0.230292,24.2388,0.735927,0.0529429,0.0529429,0.00603901,0.223223,24.1984,0.744403,0.0532617,0.0532617,0.00609504
0.230007,24.2313,0.736267,0.0529463,0.0529463,0.00603246,0.226212,24.2704,0.740865,0.0533649,0.0533649,0.00619392
