MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.3055,21.1611,0.652484,0.0160907,0.0849187,0.0160907,0.243775,24.3356,0.71901,0.00493699,0.0483957,0.004937
0.241772,24.0423,0.721848,0.00554374,0.0507756,0.00554374,0.23488,24.0514,0.730117,0.00495392,0.0511127,0.00495392
0.236186,23.9969,0.728645,0.00569014,0.051552,0.00569014,0.2439,22.7373,0.721087,0.00675819,0.0600844,0.00675819
0.231892,24.3964,0.733248,0.00525663,0.0488763,0.00525663,0.224821,25.0206,0.740853,0.00453573,0.0446096,0.00453573
0.228388,24.6763,0.737111,0.00503878,0.0472542,0.00503878,0.224444,25.1517,0.74121,0.00451899,0.0441293,0.00451899
0.227267,24.607,0.738584,0.00509441,0.0479811,0.00509441,0.221771,24.5169,0.744963,0.00508169,0.0471248,0.00508169
0.226735,24.5105,0.739363,0.00521713,0.0487503,0.00521713,0.224173,24.9178,0.741965,0.0045469,0.0464011,0.0045469
0.225169,24.8799,0.740846,0.00495915,0.0467497,0.00495915,0.222062,25.0745,0.744119,0.00463469,0.0445119,0.00463469
0.225085,24.7755,0.741053,0.0050078,0.0473113,0.0050078,0.220567,24.7373,0.746373,0.00460609,0.0470046,0.00460609
0.225023,24.8189,0.741119,0.00501298,0.0472682,0.00501298,0.221897,25.2401,0.744315,0.00440772,0.0445078,0.00440772
0.22485,24.7958,0.741339,0.00503739,0.0473424,0.00503739,0.220532,25.145,0.746057,0.00439042,0.045129,0.00439042
0.224293,24.8413,0.741952,0.00495701,0.0470819,0.00495701,0.225441,24.5841,0.740969,0.00473133,0.0490976,0.00473133
0.224071,24.9963,0.742081,0.00490477,0.0463669,0.00490477,0.219805,25.1903,0.746852,0.00441838,0.0447563,0.00441838
0.224256,24.9303,0.741914,0.00492473,0.046645,0.00492473,0.220122,25.3132,0.746332,0.00439484,0.0440088,0.00439484
0.224587,24.8306,0.741668,0.00503789,0.0474272,0.00503789,0.224317,24.0267,0.743114,0.00496636,0.0533307,0.00496636
0.224038,24.979,0.742128,0.0048816,0.0464121,0.0048816,0.222681,24.7485,0.744087,0.00453865,0.0482117,0.00453865
0.224533,24.9618,0.741607,0.00491198,0.0467666,0.00491198,0.22237,24.961,0.744204,0.00446255,0.0468811,0.00446255
0.224168,24.9713,0.74201,0.00490347,0.0466028,0.00490347,0.22157,25.2427,0.744738,0.0043691,0.0446862,0.0043691
0.22427,24.9999,0.741863,0.00488891,0.0464664,0.00488891,0.218485,24.7233,0.74878,0.00485194,0.0466232,0.00485194
0.224566,24.8678,0.741683,0.0050062,0.0473717,0.0050062,0.223051,25.2063,0.74298,0.00454831,0.0447142,0.00454831
0.22434,25.0102,0.741775,0.00489406,0.0464445,0.00489406,0.223103,25.2199,0.743044,0.00440695,0.0453713,0.00440695
0.224169,25.0293,0.741955,0.00488042,0.046316,0.00488042,0.224137,24.424,0.7429,0.00476136,0.0510804,0.00476136
0.22436,24.9165,0.741855,0.00496731,0.0469907,0.00496731,0.22037,25.2766,0.746078,0.0044051,0.0442202,0.0044051
0.224449,24.962,0.741693,0.00491182,0.0466904,0.00491182,0.221059,25.5981,0.744971,0.00433846,0.042716,0.00433846
0.22385,25.0522,0.742293,0.00485458,0.0460961,0.00485458,0.227009,23.7813,0.740368,0.00518958,0.0557409,0.00518958
0.22399,25.0998,0.742077,0.00484397,0.045844,0.00484397,0.224868,25.0892,0.741109,0.00454997,0.0462492,0.00454996
0.223939,25.0843,0.742155,0.00482688,0.0459357,0.00482688,0.222864,25.0133,0.743587,0.00443078,0.0467315,0.00443078
0.224051,25.1004,0.742016,0.00483186,0.0459022,0.00483186,0.218586,25.1099,0.748291,0.00467434,0.0446892,0.00467434
0.224533,24.9278,0.741642,0.00494485,0.0469488,0.00494485,0.219896,25.5129,0.746454,0.00429649,0.0432358,0.00429649
0.223858,25.099,0.742245,0.00483037,0.045898,0.00483037,0.220051,25.5915,0.746135,0.00437825,0.0425279,0.00437825
0.22411,25.0472,0.742009,0.004874,0.0462327,0.004874,0.223447,25.0848,0.742845,0.0044762,0.04648,0.0044762
0.224091,25.0196,0.742058,0.00490592,0.0463707,0.00490592,0.221125,25.0323,0.745578,0.00441452,0.0463171,0.00441452
0.224384,24.9884,0.741766,0.00492651,0.0466727,0.00492651,0.218224,24.9678,0.748948,0.00449735,0.0458801,0.00449735
0.224283,25.0385,0.741823,0.00487074,0.0463366,0.00487074,0.21946,25.3614,0.747112,0.00429981,0.0439608,0.00429981
0.224389,24.9587,0.741728,0.00489823,0.046505,0.00489823,0.219215,25.4023,0.747387,0.00428587,0.0438743,0.00428587
0.223787,25.1112,0.742351,0.00484486,0.0460053,0.00484486,0.219349,25.2825,0.747307,0.0043376,0.0442907,0.0043376
0.223767,25.0941,0.742352,0.00484155,0.0458928,0.00484154,0.218973,25.2279,0.747775,0.0043712,0.0443995,0.0043712
0.224476,24.9044,0.741695,0.00494116,0.0468714,0.00494116,0.220266,25.1336,0.746445,0.00441724,0.0454955,0.00441724
0.223657,25.1439,0.742416,0.00478746,0.0455423,0.00478746,0.219803,25.5212,0.746586,0.00427671,0.0433422,0.00427671
0.223896,25.1048,0.742205,0.00483021,0.0459305,0.00483021,0.221848,24.8252,0.745023,0.00449025,0.0479167,0.00449025
0.223554,25.1046,0.742581,0.00481399,0.0457633,0.00481399,0.219948,25.4514,0.746476,0.00427949,0.04367,0.00427949
0.22369,25.113,0.742423,0.00481983,0.045784,0.00481983,0.225122,24.6793,0.741341,0.0046116,0.0490575,0.0046116
0.223795,25.1012,0.742304,0.00481607,0.0458178,0.00481607,0.2191,25.4303,0.747446,0.00431891,0.0434693,0.00431891
0.223571,25.1312,0.742562,0.0048209,0.045768,0.0048209,0.223106,25.3333,0.742681,0.00444104,0.0434875,0.00444104
0.22408,25.0786,0.74203,0.00487363,0.0461571,0.00487363,0.223441,24.9161,0.742967,0.00444377,0.0470859,0.00444377
0.224047,25.1961,0.741923,0.00477197,0.0453895,0.00477197,0.225426,25.3169,0.740179,0.00459112,0.0448519,0.00459112
0.223593,25.1097,0.742535,0.00483727,0.0457615,0.00483726,0.220999,25.1974,0.745506,0.00437411,0.0451536,0.00437411
0.223828,25.0681,0.742319,0.004858,0.0460986,0.004858,0.218499,25.2811,0.748283,0.00436589,0.0441043,0.00436589
0.223752,25.1261,0.742326,0.0048127,0.0456659,0.0048127,0.219945,25.0269,0.746953,0.00442303,0.0461582,0.00442303
0.224066,25.0656,0.742029,0.0048237,0.0460641,0.0048237,0.218841,25.2424,0.747863,0.00451744,0.0440404,0.00451744
0.223833,25.0635,0.742284,0.00484322,0.0459483,0.00484322,0.218905,25.3368,0.747725,0.00437692,0.0437122,0.00437692
0.223825,25.1084,0.742284,0.0048155,0.0458944,0.0048155,0.220548,25.4582,0.745719,0.0043022,0.0434467,0.0043022
0.223794,25.1528,0.742263,0.00478918,0.0455923,0.00478918,0.218263,25.4431,0.748381,0.00436134,0.0431425,0.00436134
0.223882,25.1279,0.742163,0.00479991,0.0456184,0.00479991,0.223392,25.2261,0.742709,0.00441044,0.0454225,0.00441044
0.223674,25.1999,0.742374,0.004777,0.0454231,0.004777,0.223965,25.4543,0.74176,0.00434809,0.044026,0.00434809
0.223919,25.1476,0.742112,0.00479765,0.0455777,0.00479765,0.21893,25.5141,0.747631,0.00429214,0.04338,0.00429214
0.223672,25.1553,0.742401,0.00480016,0.0455573,0.00480016,0.219324,25.5987,0.74705,0.00428301,0.0427859,0.00428301
0.223854,25.1718,0.742212,0.00480564,0.045696,0.00480564,0.219534,25.3022,0.74713,0.00431293,0.044522,0.00431293
0.223963,25.0817,0.742136,0.00483553,0.0459787,0.00483553,0.225118,25.2165,0.740659,0.00444482,0.0454488,0.00444482
0.224093,25.0746,0.74199,0.00483086,0.0460289,0.00483086,0.219216,25.5461,0.747202,0.00428685,0.042909,0.00428685
0.223837,25.1393,0.74224,0.00480752,0.0457435,0.00480752,0.218462,25.5909,0.74806,0.00427349,0.0427012,0.00427349
0.223713,25.2121,0.742306,0.004769,0.0453112,0.004769,0.221119,25.5269,0.745016,0.00428842,0.0433292,0.00428842
0.223745,25.146,0.742328,0.00479503,0.0456294,0.00479503,0.220927,25.5108,0.745161,0.00432912,0.0428889,0.00432912
0.223765,25.2084,0.742232,0.00478487,0.0452514,0.00478487,0.223425,24.9061,0.743062,0.00451984,0.0474786,0.00451983
0.223776,25.0796,0.742361,0.0048545,0.0459996,0.0048545,0.21926,25.5836,0.747149,0.00427096,0.0429099,0.00427096
0.223767,25.1223,0.742316,0.00481557,0.0456991,0.00481557,0.222035,25.2834,0.744179,0.00432253,0.0446595,0.00432254
0.223746,25.205,0.742271,0.0047741,0.0453394,0.0047741,0.221128,25.2907,0.745183,0.00434914,0.0442575,0.00434914
0.223699,25.1906,0.742325,0.0047706,0.0453205,0.0047706,0.221989,25.2464,0.744305,0.00434233,0.0450316,0.00434233
0.223655,25.2605,0.742337,0.00474778,0.0451122,0.00474778,0.219879,25.4524,0.746441,0.0044344,0.0430613,0.0044344
0.223777,25.2072,0.742222,0.00477218,0.0452714,0.00477218,0.225227,24.6451,0.741252,0.00465356,0.049242,0.00465356
0.223813,25.149,0.742248,0.00477307,0.0456317,0.00477307,0.220388,25.5946,0.745775,0.00432675,0.042745,0.00432675
0.223894,25.1332,0.742173,0.00480605,0.0457459,0.00480605,0.219976,25.4066,0.746495,0.00428019,0.0439513,0.00428019
0.223977,25.1572,0.742055,0.00480779,0.0456451,0.00480779,0.221695,25.331,0.744353,0.00451662,0.0434491,0.00451662
0.223774,25.1612,0.742296,0.00480619,0.04564,0.00480619,0.219256,25.3741,0.747335,0.00430468,0.0438596,0.00430468
0.224004,25.1748,0.741986,0.00477902,0.0454526,0.00477902,0.218826,25.4599,0.747777,0.0042861,0.0434871,0.0042861
0.223617,25.2132,0.742398,0.00476438,0.0451978,0.00476439,0.223236,24.9912,0.743193,0.00448499,0.0469862,0.00448499
0.223815,25.1421,0.742227,0.00479987,0.0455393,0.00479987,0.218861,25.5767,0.747596,0.00428855,0.0427621,0.00428855
