MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0686897,27.7513,0.924581,-2.70726,0.0333621,0.00202189,0.0683072,27.648,0.925069,-2.69736,0.0335297,0.00203697
0.0687531,27.7495,0.924508,-2.70701,0.0333749,0.00202428,0.0683179,27.7038,0.925022,-2.7029,0.0333515,0.00203941
0.068602,27.7667,0.924676,-2.70887,0.0333102,0.00201886,0.0679069,27.6409,0.925565,-2.6971,0.0336321,0.0020199
0.0685437,27.7597,0.92475,-2.70825,0.0333369,0.00201856,0.0682884,27.6414,0.925109,-2.69674,0.033625,0.00208341
0.0685992,27.7735,0.924672,-2.70955,0.0332745,0.00201451,0.067896,27.6803,0.925545,-2.70102,0.033464,0.00200024
0.0686783,27.7647,0.924584,-2.7086,0.0333046,0.00201727,0.0675717,27.6482,0.925959,-2.69818,0.0336077,0.0020579
0.0685287,27.7744,0.924757,-2.70972,0.0332766,0.00201509,0.0680407,27.622,0.925417,-2.69508,0.0336929,0.00202864
0.0686447,27.7619,0.924629,-2.70836,0.0333312,0.00201925,0.0677045,27.6617,0.925789,-2.69938,0.0335427,0.00204051
0.0686166,27.7621,0.924662,-2.70841,0.0333308,0.00202029,0.0682064,27.5825,0.925249,-2.69097,0.0338459,0.00205249
0.0684948,27.7512,0.924815,-2.70746,0.0333722,0.00202358,0.070582,27.6434,0.922384,-2.69449,0.0336525,0.00208076
0.0688383,27.7499,0.924409,-2.70695,0.0333843,0.00202489,0.0682475,27.6531,0.925147,-2.69795,0.033567,0.00202692
0.0685645,27.7559,0.924725,-2.70784,0.0333349,0.00201782,0.0687154,27.7036,0.924551,-2.70246,0.0333657,0.00204595
0.0686817,27.7764,0.924574,-2.70976,0.0332712,0.00201481,0.068287,27.6379,0.92512,-2.6964,0.0336767,0.00200554
0.0685682,27.749,0.924731,-2.70716,0.0333871,0.00202284,0.069652,27.6948,0.923445,-2.70058,0.0334121,0.00207134
0.0685819,27.7633,0.9247,-2.70856,0.0333124,0.00201568,0.0686157,27.6874,0.924684,-2.70095,0.0334415,0.00206349
0.0684979,27.7654,0.924801,-2.70886,0.0333178,0.00201704,0.0695626,27.5991,0.923625,-2.69117,0.0337973,0.00210916
0.0687029,27.7473,0.924569,-2.70684,0.0333815,0.00202212,0.0687812,27.6859,0.924488,-2.70063,0.033445,0.00202757
0.0686258,27.7783,0.924639,-2.71,0.0332677,0.00201329,0.0681491,27.7007,0.92523,-2.70278,0.0333894,0.00200566
0.0687,27.7782,0.924552,-2.70992,0.0332735,0.00201647,0.0679595,27.6949,0.925458,-2.7024,0.0334024,0.00202783
0.0686046,27.7595,0.924677,-2.70816,0.0333362,0.00201779,0.0681386,27.6644,0.925274,-2.69919,0.0335532,0.00202762
0.0685493,27.7808,0.924729,-2.71034,0.0332601,0.00201596,0.0707973,27.695,0.922086,-2.69937,0.0334343,0.00204204
0.0685904,27.7806,0.924679,-2.71027,0.0332554,0.00201313,0.0693599,27.7168,0.923772,-2.70308,0.0333029,0.00203117
0.0686455,27.7886,0.924607,-2.71101,0.033223,0.00200971,0.0680742,27.6955,0.925321,-2.70234,0.0333988,0.00199605
0.0685384,27.7851,0.924739,-2.71078,0.0332421,0.00201121,0.0685777,27.6825,0.924734,-2.70051,0.0334657,0.002062
0.0687307,27.752,0.924535,-2.70728,0.033377,0.0020234,0.0688341,27.6598,0.924445,-2.69798,0.0335508,0.00205938
0.0685549,27.7831,0.924721,-2.71056,0.0332526,0.00201193,0.0681734,27.6741,0.925226,-2.70011,0.0335177,0.00203527
0.0687183,27.7792,0.92453,-2.71,0.0332712,0.00201492,0.06836,27.6656,0.925009,-2.69907,0.0335493,0.0020754
0.0686317,27.78,0.92463,-2.71017,0.033255,0.00201235,0.0677087,27.6148,0.925826,-2.69473,0.0337655,0.00200722
0.0684551,27.7626,0.924855,-2.70863,0.0333312,0.00201685,0.0694056,27.7267,0.923718,-2.70402,0.0333047,0.00201226
0.0686825,27.7735,0.924574,-2.70947,0.0332814,0.00201427,0.0683081,27.5381,0.92517,-2.68646,0.0340678,0.00206365
0.0685925,27.7744,0.924681,-2.70966,0.0332808,0.00201306,0.0675156,27.694,0.925989,-2.70279,0.0334116,0.00203255
0.06858,27.8019,0.924677,-2.7124,0.0331774,0.002005,0.0675453,27.6668,0.92598,-2.70006,0.0335515,0.00206408
0.068473,27.7694,0.92483,-2.70929,0.0333129,0.00201702,0.0685066,27.5537,0.924925,-2.6878,0.0340204,0.00210356
0.0686728,27.7792,0.924583,-2.71005,0.0332667,0.00201312,0.0682687,27.6962,0.925085,-2.7022,0.0333743,0.00205469
0.0686994,27.7775,0.924553,-2.70985,0.0332721,0.00201489,0.0677566,27.6761,0.925713,-2.70075,0.0334739,0.00202834
0.0685348,27.7765,0.924752,-2.70992,0.0332894,0.00201616,0.0679363,27.7058,0.925484,-2.70352,0.033393,0.00202273
0.0685663,27.7749,0.924714,-2.70973,0.0332896,0.00201414,0.0681072,27.6994,0.925284,-2.7027,0.0334134,0.00199278
0.0686224,27.7852,0.924639,-2.7107,0.0332454,0.00201248,0.0681156,27.5447,0.925384,-2.68732,0.0339867,0.00203483
0.0685088,27.7786,0.924779,-2.71016,0.03327,0.00201104,0.0684863,27.701,0.924828,-2.70245,0.0333881,0.00204574
0.0686487,27.782,0.924607,-2.71034,0.0332412,0.00201133,0.0682787,27.6898,0.925086,-2.70156,0.0334455,0.00202017
0.0685415,27.8071,0.924717,-2.71295,0.0331505,0.00200325,0.0689928,27.6172,0.924288,-2.69358,0.0337174,0.00208586
0.0684537,27.7928,0.924833,-2.71163,0.0332101,0.00200813,0.0684402,27.7495,0.924843,-2.7073,0.0331758,0.00199267
0.0686897,27.789,0.924555,-2.711,0.0332226,0.00200916,0.0674986,27.6806,0.926019,-2.70147,0.0334677,0.00201727
0.0685976,27.7594,0.924689,-2.70816,0.033353,0.00201973,0.0685642,27.7272,0.924714,-2.70496,0.0332728,0.00201621
0.0685743,27.8027,0.924683,-2.71248,0.0331743,0.00200585,0.0677313,27.7271,0.925707,-2.70585,0.0332801,0.00201462
0.0683855,27.7885,0.92492,-2.71128,0.0332382,0.00200956,0.0696131,27.7095,0.923485,-2.70209,0.0333779,0.00205006
0.0686646,27.7868,0.924586,-2.7108,0.0332275,0.00200919,0.0685354,27.7014,0.924766,-2.70243,0.0333682,0.00201379
0.0686699,27.7864,0.924577,-2.71076,0.0332189,0.00200804,0.0675264,27.5887,0.926057,-2.69232,0.0338395,0.00203235
0.0685208,27.7731,0.924769,-2.7096,0.0332925,0.00201231,0.0681074,27.7069,0.925273,-2.70344,0.0333526,0.00204003
0.0685766,27.7877,0.924691,-2.71099,0.0332316,0.00201026,0.0691818,27.5528,0.924128,-2.68699,0.0340599,0.00210803
0.0685088,27.7766,0.92478,-2.70997,0.0332784,0.00201278,0.0689711,27.7346,0.924224,-2.70527,0.0332434,0.00202851
0.068725,27.7974,0.924505,-2.7118,0.0331824,0.00200557,0.0673827,27.6929,0.926145,-2.70282,0.0334016,0.00202406
0.0685152,27.7961,0.92476,-2.71189,0.0332072,0.00200761,0.0685882,27.6839,0.924722,-2.70064,0.033466,0.00206555
0.0683874,27.7806,0.924922,-2.71049,0.0332615,0.0020124,0.0707546,27.7436,0.922096,-2.70425,0.0332209,0.00201799
