MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.21508,21.1471,0.756924,0.243076,0.0680995,0.00860706,0.212069,21.0097,0.76072,0.23928,0.069211,0.00887948
0.21509,21.1727,0.756882,0.243118,0.0679444,0.00856919,0.211957,21.1129,0.760665,0.239335,0.0682218,0.00868673
0.215098,21.1328,0.756913,0.243087,0.0681535,0.00862747,0.212453,20.8477,0.760552,0.239449,0.0707284,0.0091876
0.215065,21.1566,0.75693,0.24307,0.0680367,0.00859557,0.211759,21.1914,0.7608,0.2392,0.067693,0.00855973
0.21501,21.1874,0.756951,0.243049,0.0678039,0.00853975,0.212524,20.8099,0.760505,0.239495,0.0709293,0.00924394
0.215103,21.1544,0.756883,0.243117,0.0680266,0.00860183,0.212082,21.0387,0.760604,0.239396,0.0686869,0.00880846
0.215057,21.1337,0.75695,0.24305,0.0680929,0.00862622,0.211671,21.2677,0.760787,0.239213,0.0670714,0.00843145
0.215075,21.1465,0.756919,0.243081,0.0680425,0.00860933,0.212057,21.0141,0.760766,0.239234,0.0693793,0.00888526
0.215088,21.1698,0.75688,0.24312,0.0679228,0.0085765,0.211893,21.4331,0.760283,0.239717,0.0658142,0.00815772
0.215013,21.1973,0.756924,0.243076,0.0676822,0.00852917,0.21242,20.8515,0.760535,0.239465,0.0704335,0.00916637
0.21501,21.1108,0.757035,0.242965,0.0682471,0.00867062,0.211465,21.3287,0.761003,0.238997,0.0669262,0.00836185
0.215019,21.1978,0.756919,0.243081,0.0676933,0.00852999,0.211483,21.4261,0.760797,0.239203,0.0659532,0.00818875
0.215001,21.1783,0.756958,0.243042,0.067785,0.00856117,0.211869,21.1011,0.760791,0.239209,0.0683313,0.00872229
0.214973,21.186,0.756982,0.243018,0.0677359,0.00854476,0.211677,21.3922,0.760592,0.239408,0.06609,0.00823343
0.214974,21.1531,0.757024,0.242976,0.067964,0.00860042,0.21152,21.3098,0.760947,0.239053,0.0669736,0.00839561
0.215078,21.1865,0.756866,0.243134,0.0677844,0.0085549,0.211584,21.3229,0.760824,0.239176,0.066725,0.00835055
0.215064,21.1823,0.756885,0.243115,0.0677966,0.00856008,0.212006,21.0222,0.760766,0.239234,0.0690571,0.00886039
0.21501,21.177,0.756942,0.243059,0.0677538,0.00856438,0.211934,21.0641,0.760758,0.239242,0.0685672,0.00877903
0.214993,21.1645,0.75698,0.243021,0.0678478,0.00858096,0.212176,20.9634,0.760703,0.239297,0.0697923,0.00899136
0.214934,21.1765,0.757028,0.242972,0.0677326,0.00855756,0.211641,21.3161,0.760777,0.239223,0.0668371,0.00836543
0.21499,21.1912,0.756952,0.243048,0.0676835,0.00854164,0.212016,21.029,0.760788,0.239212,0.0692367,0.00886635
0.214957,21.206,0.756977,0.243023,0.0676111,0.00852124,0.212039,21.0042,0.760729,0.239271,0.0690721,0.00888928
0.214977,21.1675,0.756996,0.243005,0.06783,0.00857535,0.21157,21.383,0.760718,0.239282,0.066081,0.00826415
0.214965,21.2029,0.756971,0.243029,0.0676277,0.00852694,0.211922,21.048,0.760835,0.239165,0.0688963,0.00882284
0.215032,21.1967,0.756904,0.243096,0.0677006,0.00853802,0.211636,21.2692,0.760808,0.239192,0.0669677,0.00843882
0.214965,21.1975,0.756965,0.243035,0.0675955,0.0085296,0.212299,20.9036,0.760639,0.239361,0.0702209,0.00909054
0.214982,21.1307,0.757027,0.242973,0.0680278,0.00863989,0.211276,21.6029,0.760828,0.239173,0.064818,0.00794112
0.215066,21.2315,0.756833,0.243167,0.0675385,0.00849487,0.211731,21.3081,0.760618,0.239382,0.066566,0.00837238
0.215021,21.1669,0.756943,0.243057,0.0678309,0.00858588,0.212238,20.9257,0.760675,0.239325,0.070031,0.00905924
0.215035,21.2019,0.756887,0.243112,0.0676273,0.00853204,0.211797,21.1395,0.760832,0.239168,0.0680992,0.00865906
0.214942,21.1912,0.756998,0.243002,0.0676226,0.00853913,0.211869,21.4198,0.76028,0.23972,0.0656531,0.00819187
0.214934,21.1901,0.757005,0.242995,0.0676104,0.00853948,0.211881,21.0882,0.760826,0.239174,0.068595,0.00876483
0.214877,21.2456,0.757012,0.242988,0.067294,0.00845417,0.211729,21.2759,0.760657,0.239343,0.0667589,0.00842456
0.214983,21.2024,0.756939,0.243061,0.0675751,0.00852524,0.21182,21.1381,0.760816,0.239184,0.0681604,0.00866266
0.214912,21.1975,0.757027,0.242973,0.0675898,0.00853447,0.212385,20.8697,0.760548,0.239452,0.070284,0.0091433
0.214886,21.2166,0.757028,0.242972,0.0674346,0.00850025,0.21198,21.1622,0.760491,0.239509,0.0674554,0.00860819
0.214908,21.2263,0.757002,0.242998,0.0674317,0.0084925,0.212272,20.9069,0.760594,0.239406,0.0698213,0.00906947
0.214952,21.1997,0.756972,0.243028,0.0675536,0.00852645,0.212393,20.8823,0.760534,0.239466,0.0702587,0.00913393
0.214989,21.198,0.756939,0.243061,0.0676127,0.00853908,0.212365,20.8968,0.760583,0.239417,0.0703428,0.00911175
0.215031,21.202,0.756895,0.243105,0.0676382,0.00853995,0.212386,20.8684,0.760542,0.239458,0.0702559,0.00915397
0.214901,21.1782,0.757056,0.242944,0.0676747,0.00856593,0.211456,21.3292,0.760988,0.239012,0.0667866,0.00836913
0.214831,21.2629,0.757035,0.242965,0.0671321,0.00842687,0.211781,21.1701,0.760801,0.239199,0.0678368,0.00860523
0.214822,21.2383,0.757075,0.242925,0.0672806,0.00846671,0.212514,20.8051,0.760475,0.239525,0.0707068,0.00926481
0.214929,21.2015,0.756994,0.243006,0.0675247,0.0085278,0.211656,21.2627,0.760787,0.239212,0.0669837,0.0084492
0.214982,21.1973,0.756946,0.243054,0.0676051,0.00853695,0.211947,21.0762,0.760774,0.239226,0.0687321,0.00879481
0.214973,21.2126,0.756941,0.243059,0.0675195,0.00851377,0.21148,21.4416,0.760744,0.239256,0.0656545,0.0081727
0.214833,21.2327,0.757064,0.242936,0.0672937,0.0084758,0.212113,21.008,0.760732,0.239268,0.0695495,0.00893098
0.214856,21.2414,0.757035,0.242965,0.0672804,0.00846605,0.211625,21.4328,0.760596,0.239404,0.065786,0.00817341
0.214836,21.2519,0.757041,0.242959,0.0671954,0.00844793,0.211968,21.0383,0.760784,0.239216,0.0689144,0.0088439
0.214901,21.2215,0.757002,0.242998,0.0673935,0.00849628,0.211646,21.3189,0.760758,0.239242,0.0667676,0.00835851
