MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.433504,13.0652,0.524576,0.475424,0.213427,0.0635926,0.310839,17.7425,0.651779,0.348221,0.114581,0.0200639
0.243594,22.3829,0.722007,0.277993,0.0629979,0.00812667,0.222834,23.7062,0.744568,0.255432,0.0516966,0.00601237
0.225085,23.5275,0.7421,0.2579,0.0528098,0.00613281,0.220945,23.5296,0.747072,0.252928,0.0530351,0.00630136
0.223608,23.6136,0.743758,0.256242,0.0522798,0.00607631,0.219757,23.5767,0.748459,0.251541,0.05289,0.00625846
0.222676,23.6588,0.744818,0.255183,0.0520139,0.00602042,0.218514,24.0364,0.749363,0.250637,0.0498655,0.00559918
0.22199,23.7163,0.745571,0.254429,0.0516819,0.00595467,0.218211,23.6685,0.750219,0.249781,0.0524714,0.00627327
0.221277,23.7531,0.746408,0.253592,0.0516193,0.00595692,0.217055,23.8803,0.751338,0.248662,0.0511169,0.00595381
0.220776,23.7681,0.746986,0.253014,0.0515257,0.00590258,0.216642,23.8595,0.751881,0.248119,0.0513831,0.00605203
0.219772,23.9266,0.748007,0.251993,0.0506149,0.00577252,0.215883,24.1854,0.752381,0.247619,0.0492716,0.00572246
0.219373,24.0234,0.748363,0.251637,0.0499905,0.00567994,0.21627,23.6524,0.752655,0.247345,0.0531233,0.00638199
0.219261,23.9678,0.74858,0.25142,0.0504283,0.00574919,0.214942,24.2088,0.753503,0.246497,0.0492791,0.00564979
0.218981,24.0033,0.748882,0.251118,0.0502601,0.00567075,0.217007,23.2849,0.752306,0.247694,0.055901,0.00697161
0.218708,24.0371,0.749174,0.250826,0.0500877,0.00568252,0.215259,24.2685,0.753098,0.246902,0.0491356,0.00532665
0.218673,24.0323,0.749249,0.250751,0.0502624,0.0057044,0.214619,24.3544,0.753753,0.246247,0.048571,0.00534157
0.218482,24.0689,0.74941,0.25059,0.0499171,0.00565528,0.214833,24.0117,0.753939,0.246061,0.0508879,0.00578637
0.218387,24.0936,0.749514,0.250486,0.0498718,0.00562912,0.214177,24.5206,0.754117,0.245883,0.0477231,0.00524798
0.218471,24.0431,0.749487,0.250513,0.0502496,0.00569088,0.214401,24.1731,0.754268,0.245731,0.049916,0.0057593
0.218378,24.077,0.749555,0.250445,0.0500258,0.0056834,0.214035,24.4095,0.754407,0.245593,0.0483532,0.00544309
0.218305,24.0801,0.749646,0.250354,0.0500497,0.00569307,0.215457,23.8259,0.753427,0.246573,0.0520987,0.00627921
0.218256,24.1058,0.749688,0.250313,0.0499572,0.00565025,0.213981,24.415,0.754486,0.245514,0.0484326,0.0054296
0.218114,24.1417,0.749796,0.250204,0.0496426,0.00559482,0.2152,23.8028,0.753792,0.246208,0.0524084,0.00628733
0.21808,24.1529,0.74985,0.25015,0.0497137,0.00563813,0.214949,23.7917,0.754108,0.245892,0.0524968,0.00619936
0.217998,24.1362,0.74995,0.25005,0.0497221,0.00559884,0.213993,24.4623,0.754414,0.245586,0.0481313,0.00529671
0.218275,24.0635,0.749727,0.250273,0.050285,0.00572643,0.214059,24.2669,0.754575,0.245425,0.0493898,0.00562516
0.218053,24.1452,0.749895,0.250105,0.0497826,0.0056257,0.213819,24.5327,0.754538,0.245462,0.0476918,0.00532559
0.217912,24.1716,0.750031,0.249969,0.0496143,0.00559299,0.215958,23.2983,0.753584,0.246416,0.056052,0.00691521
0.218111,24.1015,0.749869,0.250132,0.0500046,0.00568103,0.213866,24.5334,0.754502,0.245498,0.0477935,0.00526174
0.217971,24.1753,0.749945,0.250055,0.0495326,0.00556314,0.214148,24.1347,0.754619,0.245381,0.0501719,0.00578861
0.218015,24.1208,0.749954,0.250046,0.0498492,0.00562601,0.214323,24.4945,0.754027,0.245973,0.0481577,0.00519517
