MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0705541,27.5526,0.92248,0.00208765,0.033983,0.00208765,0.0721057,27.4336,0.920722,0.00213844,0.034453,0.00213844
0.0705178,27.5551,0.922522,0.00208663,0.0339758,0.00208663,0.0720928,27.4328,0.920739,0.00213222,0.0344607,0.00213222
0.070544,27.5546,0.922491,0.00208642,0.033978,0.00208642,0.0718386,27.3764,0.921074,0.00215476,0.0346287,0.00215476
0.0705389,27.5523,0.922499,0.00208741,0.0339867,0.00208741,0.0719709,27.3302,0.920969,0.00214572,0.0349049,0.00214572
0.0705127,27.5421,0.922539,0.0020907,0.0340349,0.0020907,0.0718548,27.4671,0.920998,0.0021302,0.0343318,0.0021302
0.0705083,27.5556,0.922533,0.0020854,0.0339765,0.0020854,0.0720499,27.2727,0.920915,0.00216674,0.0351165,0.00216674
0.0705399,27.5329,0.922514,0.00209305,0.0340712,0.00209305,0.0717436,27.4565,0.921137,0.00213928,0.0343685,0.00213928
0.0705137,27.5431,0.922537,0.00208946,0.0340328,0.00208946,0.0712558,27.4334,0.921729,0.00212511,0.034427,0.00212511
0.0703815,27.5556,0.922686,0.00208483,0.0339861,0.00208483,0.0718589,27.49,0.920976,0.00213198,0.0342404,0.00213198
0.0704368,27.5628,0.922614,0.00208229,0.0339558,0.00208229,0.0719974,27.5076,0.920803,0.002133,0.0341994,0.002133
0.0704256,27.5676,0.922624,0.00208042,0.0339376,0.00208042,0.0717519,27.4489,0.921128,0.00214184,0.0343735,0.00214184
0.0704774,27.5557,0.922572,0.00208538,0.0339867,0.00208538,0.0716064,27.3882,0.921354,0.00214334,0.0346474,0.00214334
0.0703692,27.5742,0.922686,0.00207722,0.0339072,0.00207722,0.0717229,27.3967,0.921209,0.00214274,0.0346167,0.00214274
0.0704565,27.5706,0.922586,0.00207898,0.0339315,0.00207898,0.0717288,27.3681,0.921225,0.00214446,0.0347367,0.00214446
0.0704272,27.5682,0.922623,0.00207916,0.0339415,0.00207916,0.0712177,27.4593,0.921759,0.0021219,0.0343431,0.0021219
0.0703534,27.5661,0.922711,0.00208053,0.0339441,0.00208053,0.0718412,27.3736,0.921087,0.00214172,0.0347145,0.00214172
0.0703868,27.5622,0.922676,0.00208094,0.0339661,0.00208094,0.0716394,27.4569,0.921265,0.00212349,0.0343877,0.00212349
0.0703976,27.5666,0.922657,0.00207947,0.0339375,0.00207947,0.0719261,27.2488,0.921082,0.00216742,0.0352168,0.00216742
0.0703976,27.5649,0.92266,0.00207981,0.0339502,0.00207981,0.0718748,27.4424,0.920995,0.00213689,0.0344404,0.00213689
0.0703438,27.5784,0.922715,0.00207442,0.0339021,0.00207442,0.0717513,27.4809,0.921114,0.00211739,0.034293,0.00211739
0.0703986,27.5863,0.922645,0.00207237,0.0338772,0.00207237,0.0715415,27.3713,0.921443,0.00214206,0.0347111,0.00214206
0.0703254,27.5588,0.922751,0.00208167,0.0339771,0.00208167,0.0716645,27.4556,0.921237,0.00212609,0.0344006,0.00212609
0.0703443,27.5704,0.92272,0.00207698,0.0339341,0.00207698,0.0717269,27.3072,0.921278,0.00215026,0.0350041,0.00215026
0.0703117,27.588,0.922745,0.00207144,0.0338627,0.00207144,0.0718332,27.3719,0.921102,0.00212939,0.0347437,0.00212939
0.0703547,27.5816,0.922702,0.00207355,0.0338996,0.00207355,0.0714539,27.38,0.921542,0.00212927,0.0346795,0.00212927
0.0703188,27.582,0.922743,0.00207287,0.033895,0.00207287,0.0716461,27.4597,0.921252,0.00211842,0.034361,0.00211842
0.0703429,27.5828,0.922714,0.00207356,0.0338919,0.00207356,0.0716263,27.2916,0.921397,0.00216183,0.0349992,0.00216183
0.0703555,27.5555,0.92272,0.00208289,0.0340001,0.00208289,0.071589,27.5028,0.921288,0.00211794,0.0341944,0.00211794
0.0703332,27.5837,0.922725,0.00207244,0.0338909,0.00207244,0.0715253,27.4319,0.921418,0.00212079,0.0344805,0.00212079
0.0703582,27.5692,0.922706,0.00207767,0.0339472,0.00207767,0.0713102,27.4554,0.921653,0.00213387,0.0343668,0.00213387
0.0702947,27.5786,0.922775,0.0020735,0.0339101,0.0020735,0.0716326,27.5148,0.921233,0.00213878,0.0341751,0.00213878
0.0703256,27.5914,0.922729,0.00207021,0.0338594,0.00207021,0.071487,27.4712,0.921435,0.00211738,0.0343293,0.00211738
0.0703137,27.5947,0.922741,0.00206774,0.0338511,0.00206774,0.0711633,27.4435,0.921837,0.00214194,0.034414,0.00214194
0.070292,27.5849,0.922774,0.00207128,0.0338892,0.00207128,0.0714731,27.4628,0.921454,0.00211883,0.0343433,0.00211883
0.0702759,27.5823,0.922794,0.00207188,0.0338929,0.00207188,0.0718713,27.4833,0.920971,0.0021174,0.0342954,0.0021174
0.0703149,27.595,0.922739,0.00206784,0.0338454,0.00206784,0.0715481,27.4518,0.921375,0.00212465,0.0343919,0.00212465
0.0702616,27.5838,0.922812,0.00207073,0.0338966,0.00207073,0.0719586,27.5157,0.920846,0.0021359,0.0341841,0.0021359
0.0702877,27.5906,0.922774,0.00206921,0.0338651,0.00206921,0.0719282,27.5089,0.920884,0.00211804,0.0341907,0.00211804
0.070344,27.5858,0.922712,0.0020709,0.0338883,0.0020709,0.0714558,27.4999,0.921449,0.00211471,0.0342074,0.00211471
0.0702928,27.5847,0.922773,0.00207171,0.0338913,0.00207171,0.0717556,27.4605,0.921127,0.00211958,0.0343883,0.00211958
0.0703122,27.5923,0.922745,0.00206812,0.0338627,0.00206812,0.0713043,27.4881,0.921642,0.00212014,0.0342716,0.00212014
0.0702502,27.6005,0.922812,0.00206484,0.0338259,0.00206484,0.0714899,27.4083,0.921479,0.00212125,0.0345756,0.00212125
0.0702586,27.5929,0.922809,0.00206722,0.0338624,0.00206722,0.0719703,27.5042,0.920841,0.00211819,0.034228,0.00211819
