MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0691247,27.659,0.924114,0.00200755,0.0336291,0.00200755,0.0696226,27.6789,0.923528,0.002025,0.0336645,0.002025
0.0691835,27.6191,0.924075,0.00202142,0.0337885,0.00202142,0.0708255,27.5271,0.922216,0.0020965,0.0342917,0.0020965
0.0691408,27.6414,0.92411,0.00201419,0.0337063,0.00201419,0.0698268,27.5805,0.923359,0.00202879,0.0340545,0.00202879
0.0691286,27.6543,0.924114,0.00200897,0.0336507,0.00200897,0.0694725,27.4794,0.923863,0.00205086,0.0344853,0.00205086
0.0690786,27.6537,0.924174,0.00200855,0.0336575,0.00200855,0.0693836,27.5891,0.923882,0.00201229,0.0340295,0.00201229
0.0691247,27.6611,0.924115,0.00200653,0.0336314,0.00200653,0.0692513,27.475,0.924118,0.00205068,0.0344399,0.00205068
0.0690841,27.6543,0.924168,0.00200678,0.0336561,0.00200678,0.0697552,27.5772,0.923457,0.00208434,0.0341197,0.00208434
0.0690603,27.6662,0.924187,0.00200359,0.0336068,0.00200359,0.0687283,27.6356,0.924623,0.00201758,0.0338227,0.00201758
0.0690706,27.659,0.924183,0.00200659,0.0336542,0.00200659,0.0689799,27.6585,0.924311,0.00201824,0.0337579,0.00201824
0.0690452,27.6571,0.924212,0.00200665,0.0336431,0.00200665,0.0701359,27.7117,0.922897,0.00201051,0.0335605,0.00201051
0.0690957,27.6522,0.924156,0.00200852,0.0336679,0.00200852,0.0703992,27.6512,0.922625,0.00201395,0.0337738,0.00201395
0.0691342,27.6658,0.9241,0.0020045,0.0336175,0.0020045,0.0695472,27.632,0.923663,0.0020102,0.0339016,0.0020102
0.0691069,27.6419,0.924151,0.00201211,0.0337102,0.00201211,0.0694962,27.6487,0.923709,0.00202746,0.0338217,0.00202746
0.0689919,27.6791,0.92426,0.00199754,0.0335629,0.00199754,0.0697563,27.4954,0.923511,0.00203412,0.034409,0.00203412
0.0690382,27.68,0.924204,0.00199744,0.0335581,0.00199744,0.0693882,27.7108,0.923792,0.00200914,0.0335861,0.00200914
0.0690021,27.6953,0.924237,0.00199216,0.0335071,0.00199216,0.0685626,27.5704,0.924882,0.00201797,0.0341489,0.00201797
