MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.0681004,26.4889,0.926103,0.0738965,0.037671,0.00259112,0.0673366,26.3166,0.927198,0.0728023,0.0386416,0.00266784
0.0680549,26.5282,0.92613,0.0738702,0.0375242,0.0025735,0.0668753,26.5404,0.927545,0.072455,0.0375814,0.00260482
0.0680393,26.5543,0.926128,0.073872,0.0374171,0.00255951,0.0673164,26.5342,0.92706,0.0729401,0.037792,0.00258207
0.0681666,26.5428,0.925994,0.0740059,0.03751,0.0025648,0.0671183,26.5392,0.927281,0.0727187,0.037716,0.00255705
0.0680445,26.5789,0.926114,0.073886,0.0373767,0.00254759,0.0671245,26.5154,0.927317,0.0726828,0.0379433,0.00260822
0.0678979,26.6438,0.926232,0.073768,0.0370803,0.00251478,0.0667453,26.6559,0.927621,0.0723791,0.0371674,0.00252922
0.0680544,26.6053,0.92609,0.0739097,0.0373139,0.00253061,0.0670115,26.5737,0.927384,0.0726156,0.0375899,0.00256202
0.0679494,26.6651,0.926163,0.0738375,0.0370371,0.00250187,0.0670915,26.6164,0.927278,0.0727223,0.0375296,0.00252738
0.067985,26.6613,0.926129,0.0738713,0.0370823,0.00250182,0.0671518,26.6463,0.92717,0.0728303,0.0373397,0.00259937
0.068002,26.6703,0.926105,0.0738946,0.0370662,0.00249755,0.0667685,26.7244,0.927552,0.0724475,0.0369536,0.00248682
0.0678564,26.7223,0.926234,0.0737659,0.0368315,0.00247233,0.0667282,26.7339,0.927609,0.0723914,0.036996,0.00246286
0.0678881,26.7306,0.926197,0.0738028,0.036836,0.00246793,0.0668136,26.7486,0.927491,0.0725094,0.0369112,0.00250101
0.0679881,26.7178,0.926094,0.0739058,0.0369202,0.00247459,0.067263,26.5133,0.927153,0.0728473,0.0379455,0.00256074
0.0679263,26.7463,0.926144,0.0738561,0.036795,0.00246068,0.0666938,26.8292,0.927561,0.0724386,0.0365334,0.00245955
0.0678664,26.7758,0.926193,0.0738065,0.0366808,0.00244611,0.0669054,26.7515,0.927391,0.0726086,0.0369636,0.00249956
0.0678691,26.7843,0.926187,0.0738138,0.0366598,0.0024429,0.0668921,26.7896,0.927371,0.0726286,0.0367759,0.00247276
0.067889,26.7989,0.926155,0.0738448,0.0366211,0.00243637,0.0673478,26.4536,0.927107,0.0728929,0.0382362,0.00257421
0.067885,26.802,0.926157,0.0738427,0.0366073,0.00243195,0.0672677,26.5718,0.927121,0.0728785,0.0378108,0.00254996
0.0678542,26.8167,0.926186,0.0738138,0.0365665,0.00242702,0.0672234,26.6414,0.927109,0.0728914,0.0374662,0.00247341
0.0679897,26.7861,0.926052,0.073948,0.0367087,0.0024366,0.0666954,26.8503,0.927563,0.0724366,0.0365538,0.00242974
0.0678717,26.8341,0.926154,0.0738456,0.0365084,0.00241798,0.0666578,26.8583,0.927596,0.0724036,0.0364927,0.00240944
0.0678317,26.8625,0.926178,0.0738212,0.0363865,0.00240304,0.0666569,26.8166,0.927624,0.0723764,0.0366295,0.00243489
0.0677797,26.8775,0.926228,0.0737716,0.036322,0.00239505,0.0667932,26.805,0.927496,0.0725045,0.0368094,0.00240555
0.0677888,26.8896,0.92621,0.0737903,0.0362809,0.00239014,0.0669522,26.7449,0.927355,0.0726445,0.0370674,0.00245936
0.0678231,26.8824,0.926178,0.073822,0.0363292,0.00239221,0.0669537,26.7525,0.927356,0.0726444,0.0370779,0.00243394
0.0678736,26.8788,0.926122,0.0738776,0.0363524,0.00239167,0.0669791,26.762,0.927316,0.0726839,0.0370287,0.00243689
0.0678666,26.8748,0.926136,0.0738645,0.036378,0.00239603,0.0666001,26.9601,0.927591,0.0724091,0.0361031,0.00237761
0.0677972,26.9053,0.926194,0.0738063,0.0362494,0.00238106,0.0668249,26.8734,0.927404,0.0725962,0.0365255,0.00241121
0.0678265,26.9035,0.926163,0.0738372,0.0362704,0.00238119,0.0667469,26.9059,0.92747,0.0725296,0.0363873,0.00237875
0.0677965,26.9283,0.926178,0.0738215,0.0361653,0.00237098,0.0674193,26.497,0.927006,0.0729941,0.0381515,0.00254329
0.0677949,26.937,0.926173,0.073827,0.0361261,0.00236477,0.0664734,27.0034,0.927711,0.072289,0.0359417,0.00237493
0.0677208,26.9507,0.926252,0.0737478,0.0360788,0.00235974,0.0665546,26.9611,0.927647,0.0723534,0.0361109,0.00236344
0.0677125,26.9849,0.926236,0.0737643,0.0359405,0.00234469,0.0668251,26.9417,0.927358,0.0726423,0.0362847,0.00242034
0.0677065,26.9737,0.926254,0.0737462,0.0359983,0.00234835,0.0667268,26.9157,0.927489,0.0725105,0.0363623,0.00239196
0.0676901,26.9787,0.926272,0.0737281,0.0359905,0.00234653,0.0669526,26.8882,0.927224,0.0727759,0.0363803,0.00236901
0.0677393,26.9674,0.926223,0.0737769,0.0360422,0.00235096,0.0664886,27.0722,0.92764,0.0723599,0.0356647,0.00234263
0.0676721,27.0122,0.926266,0.0737345,0.0358442,0.00233166,0.0666768,26.973,0.927503,0.072497,0.0361202,0.00236507
0.0677711,26.9872,0.926168,0.0738318,0.0359525,0.00234235,0.0666297,26.974,0.927566,0.0724336,0.0361597,0.00236089
0.067712,27.0128,0.926218,0.0737822,0.0358439,0.00233157,0.0666826,26.9643,0.927514,0.0724865,0.0362124,0.00236032
0.0676974,27.0065,0.926242,0.0737581,0.0358786,0.00233075,0.0667388,26.963,0.927442,0.0725577,0.0361898,0.00240344
0.0677124,27.0071,0.926227,0.0737734,0.0358919,0.002333,0.0665047,27.0671,0.92763,0.0723699,0.0357128,0.00235274
0.0676778,27.0436,0.926235,0.0737647,0.0357219,0.00231799,0.0665135,27.0921,0.927599,0.0724012,0.035603,0.00232737
